0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11,11.1,11.2,11.3,11.4,11.5,11.6,11.7,11.8,11.9,12
0,0.002068654,0.004134615,0.006197885,0.008258462,0.010316346,0.012371538,0.014424038,0.016473846,0.018520962,0.020565385,0.022607115,0.024646154,0.0266825,0.028716154,0.030747115,0.032775385,0.034800962,0.036823846,0.038844038,0.040861538,0.042876346,0.044888462,0.046897885,0.048904615,0.050908654,0.05291,0.054908654,0.056904615,0.058897885,0.060888462,0.062876346,0.064861538,0.066844038,0.068823846,0.070800962,0.072775385,0.074747115,0.076716154,0.0786825,0.080646154,0.082607115,0.084565385,0.086520962,0.088473846,0.090424038,0.092371538,0.094316346,0.096258462,0.098197885,0.100134615,0.102068654,0.104,0.105928654,0.107854615,0.109777885,0.111698462,0.113616346,0.115531538,0.117444038,0.119353846,0.121260962,0.123165385,0.125067115,0.126966154,0.1288625,0.130756154,0.132647115,0.134535385,0.136420962,0.138303846,0.140184038,0.142061538,0.143936346,0.145808462,0.147677885,0.149544615,0.151408654,0.15327,0.155128654,0.156984615,0.158837885,0.160688462,0.162536346,0.164381538,0.166224038,0.168063846,0.169900962,0.171735385,0.173567115,0.175396154,0.1772225,0.179046154,0.180867115,0.182685385,0.184500962,0.186313846,0.188124038,0.189931538,0.191736346,0.193538462,0.195337885,0.197134615,0.198928654,0.20072,0.187749265,0.174494706,0.160956324,0.147134118,0.133028088,0.118638235,0.103964559,0.089007059,0.073765735,0.058240588,0.042431618,0.026338824,0.009962206,0,0,0
0,0.002046235,0.004089789,0.006130662,0.008168854,0.010204365,0.012237195,0.014267344,0.016294812,0.018319598,0.020341704,0.022361128,0.024377872,0.026391934,0.028403315,0.030412015,0.032418035,0.034421373,0.03642203,0.038420005,0.0404153,0.042407914,0.044397847,0.046385098,0.048369669,0.050351558,0.052330766,0.054307294,0.05628114,0.058252305,0.060220789,0.062186592,0.064149714,0.066110155,0.068067915,0.070022993,0.071975391,0.073925107,0.075872143,0.077816497,0.07975817,0.081697163,0.083633474,0.085567104,0.087498053,0.089426321,0.091351908,0.093274814,0.095195038,0.097112582,0.099027444,0.100939626,0.102849126,0.104755946,0.106660084,0.108561541,0.110460317,0.112356412,0.114249826,0.116140559,0.118028611,0.119913982,0.121796671,0.12367668,0.125554007,0.127428654,0.129300619,0.131169903,0.133036507,0.134900429,0.13676167,0.13862023,0.140476109,0.142329307,0.144179823,0.146027659,0.147872814,0.149715287,0.15155508,0.153392191,0.155226621,0.157058371,0.158887439,0.160713826,0.162537532,0.164358557,0.166176901,0.167992563,0.169805545,0.171615846,0.173423465,0.175228404,0.177030661,0.178830238,0.180627133,0.182421347,0.18421288,0.186001732,0.187787903,0.189571393,0.191352202,0.19313033,0.194905776,0.196678542,0.194953848,0.182133071,0.169032382,0.155651783,0.141991273,0.128050851,0.113830519,0.099330275,0.08455012,0.069490054,0.054150077,0.038530189,0.022630389,0.006450679,0,0,0
0,0.002023817,0.004044963,0.00606344,0.008079248,0.010092385,0.012102853,0.014110651,0.016115779,0.018118237,0.020118026,0.022115144,0.024109593,0.026101373,0.028090482,0.030076921,0.032060691,0.034041791,0.036020221,0.037995982,0.039969072,0.041939493,0.043907244,0.045872326,0.047834737,0.049794479,0.051751551,0.053705953,0.055657685,0.057606748,0.05955314,0.061496863,0.063437916,0.0653763,0.067312013,0.069245057,0.071175431,0.073103135,0.07502817,0.076950534,0.078870229,0.080787254,0.08270161,0.084613295,0.086522311,0.088428657,0.090332333,0.092233339,0.094131676,0.096027342,0.097920339,0.099810666,0.101698324,0.103583311,0.105465629,0.107345277,0.109222255,0.111096564,0.112968202,0.114837171,0.11670347,0.1185671,0.120428059,0.122286349,0.124141969,0.125994919,0.127845199,0.12969281,0.13153775,0.133380021,0.135219622,0.137056554,0.138890815,0.140722407,0.142551329,0.144377581,0.146201164,0.148022077,0.149840319,0.151655892,0.153468796,0.155279029,0.157086593,0.158891487,0.160693711,0.162493265,0.16429015,0.166084364,0.167875909,0.169664785,0.17145099,0.173234526,0.175015391,0.176793587,0.178569114,0.18034197,0.182112157,0.183879674,0.185644521,0.187406698,0.189166205,0.190923043,0.192677211,0.194428709,0.189285811,0.176614843,0.163667856,0.150444849,0.136945822,0.123170776,0.10911971,0.094792625,0.080189521,0.065310397,0.050155253,0.03472409,0.019016907,0.003033705,0,0,0
0,0.002001398,0.004000138,0.005996219,0.007989641,0.009980406,0.011968512,0.013953959,0.015936748,0.017916878,0.01989435,0.021869164,0.023841319,0.025810815,0.027777654,0.029741833,0.031703355,0.033662218,0.035618422,0.037571968,0.039522855,0.041471084,0.043416655,0.045359567,0.047299821,0.049237416,0.051172353,0.053104631,0.055034251,0.056961212,0.058885515,0.06080716,0.062726146,0.064642474,0.066556143,0.068467153,0.070375506,0.0722812,0.074184235,0.076084612,0.07798233,0.07987739,0.081769792,0.083659535,0.08554662,0.087431046,0.089312814,0.091191923,0.093068374,0.094942166,0.0968133,0.098681776,0.100547593,0.102410751,0.104271252,0.106129093,0.107984277,0.109836801,0.111686668,0.113533876,0.115378425,0.117220316,0.119059549,0.120896123,0.122730038,0.124561296,0.126389894,0.128215835,0.130039117,0.13185974,0.133677705,0.135493011,0.137305659,0.139115649,0.14092298,0.142727653,0.144529667,0.146329023,0.14812572,0.149919759,0.15171114,0.153499862,0.155285925,0.15706933,0.158850077,0.160628165,0.162403595,0.164176366,0.165946479,0.167713933,0.169478729,0.171240867,0.173000346,0.174757166,0.176511328,0.178262832,0.180011677,0.181757864,0.183501392,0.185242262,0.186980474,0.188716027,0.190448921,0.192179157,0.18371511,0.171193803,0.158400347,0.145334743,0.131996991,0.118387089,0.10450504,0.090350842,0.075924495,0.061226,0.046255356,0.031012563,0.015497622,0,0,0,0
0,0.00197898,0.003955312,0.005928997,0.007900036,0.009868427,0.011834171,0.013797268,0.015757718,0.017715521,0.019670677,0.021623186,0.023573048,0.025520263,0.027464831,0.029406751,0.031346025,0.033282652,0.035216631,0.037147963,0.039076649,0.041002687,0.042926078,0.044846823,0.04676492,0.04868037,0.050593173,0.052503329,0.054410838,0.0563157,0.058217914,0.060117482,0.062014403,0.063908676,0.065800303,0.067689283,0.069575615,0.0714593,0.073340339,0.07521873,0.077094474,0.078967571,0.080838021,0.082705824,0.08457098,0.086433489,0.088293351,0.090150566,0.092005134,0.093857054,0.095706328,0.097552955,0.099396934,0.101238266,0.103076952,0.10491299,0.106746381,0.108577126,0.110405223,0.112230673,0.114053476,0.115873632,0.117691141,0.119506003,0.121318217,0.123127785,0.124934706,0.12673898,0.128540606,0.130339586,0.132135918,0.133929603,0.135720642,0.137509033,0.139294777,0.141077874,0.142858324,0.144636127,0.146411283,0.148183792,0.149953654,0.151720869,0.153485437,0.155247357,0.157006631,0.158763258,0.160517237,0.16226857,0.164017255,0.165763293,0.167506684,0.169247429,0.170985526,0.172720976,0.174453779,0.176183935,0.177911444,0.179636306,0.18135852,0.183078088,0.184795009,0.186509283,0.188220909,0.189929889,0.178240971,0.165869178,0.153229087,0.140320698,0.127144012,0.113699027,0.099985744,0.086004163,0.071754284,0.057236106,0.042449631,0.027394858,0.012071787,0,0,0,0
0,0.001956561,0.003910486,0.005861776,0.00781043,0.009756449,0.011699832,0.013640579,0.015578691,0.017514167,0.019447007,0.021377212,0.023304781,0.025229715,0.027152013,0.029071675,0.030988702,0.032903093,0.034814849,0.036723969,0.038630453,0.040534302,0.042435515,0.044334092,0.046230034,0.048123341,0.050014011,0.051902046,0.053787446,0.055670209,0.057550338,0.05942783,0.061302687,0.063174909,0.065044494,0.066911444,0.068775759,0.070637438,0.072496481,0.074352889,0.076206661,0.078057797,0.079906298,0.081752163,0.083595393,0.085435987,0.087273945,0.089109268,0.090941955,0.092772007,0.094599423,0.096424203,0.098246348,0.100065857,0.10188273,0.103696968,0.105508571,0.107317537,0.109123868,0.110927564,0.112728623,0.114527048,0.116322836,0.118115989,0.119906507,0.121694388,0.123479634,0.125262245,0.12704222,0.128819559,0.130594263,0.132366331,0.134135763,0.13590256,0.137666721,0.139428247,0.141187137,0.142943391,0.14469701,0.146447993,0.148196341,0.149942053,0.151685129,0.15342557,0.155163375,0.156898544,0.158631078,0.160360976,0.162088239,0.163812866,0.165534857,0.167254213,0.168970933,0.170685018,0.172396467,0.17410528,0.175811458,0.177515,0.179215907,0.180914177,0.182609813,0.184302812,0.185993176,0.184820586,0.172862629,0.160640205,0.148153314,0.135401954,0.122386126,0.109105831,0.095561067,0.081751836,0.067678137,0.053339969,0.038737334,0.023870231,0.00873866,0,0,0,0
0,0.001934142,0.003865661,0.005794555,0.007720825,0.009644471,0.011565493,0.013483891,0.015399665,0.017312814,0.01922334,0.021131241,0.023036518,0.024939172,0.026839201,0.028736605,0.030631386,0.032523543,0.034413075,0.036299984,0.038184268,0.040065928,0.041944965,0.043821377,0.045695164,0.047566328,0.049434868,0.051300783,0.053164075,0.055024742,0.056882785,0.058738204,0.060590999,0.06244117,0.064288717,0.06613364,0.067975938,0.069815613,0.071652663,0.073487089,0.075318891,0.077148069,0.078974623,0.080798553,0.082619858,0.08443854,0.086254597,0.08806803,0.089878839,0.091687025,0.093492585,0.095295522,0.097095835,0.098893524,0.100688588,0.102481028,0.104270845,0.106058037,0.107842605,0.109624549,0.111403868,0.113180564,0.114954636,0.116726083,0.118494907,0.120261106,0.122024681,0.123785632,0.125543959,0.127299662,0.12905274,0.130803195,0.132551025,0.134296231,0.136038814,0.137778772,0.139516106,0.141250816,0.142982901,0.144712363,0.146439201,0.148163414,0.149885003,0.151603968,0.153320309,0.155034026,0.156745119,0.158453588,0.160159433,0.161862653,0.16356325,0.165261222,0.16695657,0.168649294,0.170339394,0.17202687,0.173711721,0.175393949,0.177073553,0.178750532,0.180424887,0.182096618,0.183765725,0.179391872,0.16757933,0.15550613,0.143172273,0.130577757,0.117722584,0.104606752,0.091230263,0.077593116,0.063695311,0.049536848,0.035117727,0.020437949,0.005497512,0,0,0,0
0,0.001911724,0.003820835,0.005727334,0.007631221,0.009532495,0.011431156,0.013327204,0.015220641,0.017111464,0.018999675,0.020885273,0.022768259,0.024648633,0.026526393,0.028401542,0.030274077,0.032144,0.034011311,0.035876009,0.037738094,0.039597567,0.041454427,0.043308675,0.04516031,0.047009333,0.048855743,0.05069954,0.052540725,0.054379298,0.056215257,0.058048605,0.059879339,0.061707461,0.063532971,0.065355868,0.067176153,0.068993824,0.070808884,0.072621331,0.074431165,0.076238386,0.078042995,0.079844992,0.081644376,0.083441147,0.085235306,0.087026853,0.088815786,0.090602107,0.092385816,0.094166912,0.095945396,0.097721267,0.099494525,0.101265171,0.103033204,0.104798625,0.106561433,0.108321629,0.110079212,0.111834182,0.11358654,0.115336285,0.117083418,0.118827938,0.120569846,0.122309141,0.124045824,0.125779894,0.127511351,0.129240196,0.130966428,0.132690048,0.134411055,0.13612945,0.137845232,0.139558401,0.141268958,0.142976903,0.144682235,0.146384954,0.148085061,0.149782555,0.151477436,0.153169705,0.154859362,0.156546406,0.158230837,0.159912656,0.161591862,0.163268456,0.164942437,0.166613806,0.168282562,0.169948705,0.171612236,0.173273154,0.17493146,0.176587153,0.178240234,0.179890702,0.181538558,0.174057575,0.162390324,0.150466205,0.138285219,0.125847364,0.113152641,0.100201051,0.086992593,0.073527266,0.059805072,0.04582601,0.03159008,0.017097283,0.002347617,0,0,0,0
0,0.001889306,0.00377601,0.005660114,0.007541617,0.009420518,0.011296819,0.013170519,0.015041618,0.016910116,0.018776013,0.020639309,0.022500004,0.024358099,0.026213592,0.028066484,0.029916775,0.031764466,0.033609555,0.035452044,0.037291931,0.039129218,0.040963903,0.042795988,0.044625472,0.046452355,0.048276636,0.050098317,0.051917397,0.053733876,0.055547754,0.057359031,0.059167707,0.060973783,0.062777257,0.06457813,0.066376403,0.068172074,0.069965144,0.071755614,0.073543482,0.07532875,0.077111417,0.078891482,0.080668947,0.082443811,0.084216074,0.085985735,0.087752796,0.089517256,0.091279115,0.093038373,0.094795031,0.096549087,0.098300542,0.100049396,0.10179565,0.103539302,0.105280353,0.107018804,0.108754653,0.110487902,0.11221855,0.113946596,0.115672042,0.117394887,0.119115131,0.120832774,0.122547815,0.124260256,0.125970096,0.127677336,0.129381974,0.131084011,0.132783447,0.134480282,0.136174517,0.13786615,0.139555182,0.141241614,0.142925444,0.144606674,0.146285303,0.14796133,0.149634757,0.151305583,0.152973808,0.154639432,0.156302454,0.157962876,0.159620697,0.161275918,0.162928537,0.164578555,0.166225972,0.167870788,0.169513004,0.171152618,0.172789631,0.174424044,0.176055855,0.177685066,0.179311676,0.168816954,0.157294871,0.145519691,0.133491413,0.121210037,0.108675564,0.095887993,0.082847324,0.069553557,0.056006693,0.042206731,0.028153671,0.013847514,0,0,0,0,0
