SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),mismatch flow (-),zon flow (-),wind flow (-),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.9038079549999765,0.778
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.815666439999987,0.983
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.786285934999981,1.182
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.756905429999975,1.383
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.668763914999985,1.583
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.639383409999979,1.783
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.55124189499999,1.992
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.55124189499999,2.182
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.463100379999986,2.382
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.404339369999988,2.582
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.374958864999982,2.789
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.34557835999999,2.982
0.0,0.0,0.0,0.3,4200.55,0.0,0.0,0.0,1.66,4035.29,24.0,2.24,-50.0,17.0,0.0,0.0,-4189.71,6.0,0.0,0.0,6.286817349999978,3.184
0.0,0.0,0.0,0.3,4200.55,0.0,0.0,0.0,1.66,4035.29,24.0,2.24,-50.0,17.0,0.0,0.0,-4189.71,6.0,0.0,0.0,6.257436844999987,3.382
0.0,0.0,0.0,0.84,4199.63,0.0,0.0,0.0,3.9,4035.75,24.0,4.94,-50.0,16.0,0.0,0.0,-4178.66,16.8,0.0,0.0,6.257436844999987,3.596
0.0,0.0,0.0,0.84,4199.63,0.0,0.0,0.0,3.9,4035.75,24.0,4.94,-50.0,16.0,0.0,0.0,-4178.66,16.8,0.0,0.0,6.228056339999981,3.782
0.0,0.0,0.0,1.36,4195.49,0.0,0.0,0.0,6.15,4035.06,24.0,7.61,-50.0,18.0,0.0,0.0,-4163.68,27.200000000000003,0.0,0.0,6.198675834999989,3.984
0.0,0.0,0.0,1.36,4195.49,0.0,0.0,0.0,6.15,4035.06,24.0,7.61,-50.0,18.0,0.0,0.0,-4163.68,27.200000000000003,0.0,0.0,6.257436844999987,4.182
0.0,0.0,0.0,1.89,4196.18,0.0,0.0,0.0,8.4,4034.6,24.0,10.29,-50.0,16.0,0.0,0.0,-4153.77,37.8,0.0,0.0,6.198675834999989,4.386
0.0,0.0,0.0,1.89,4196.18,0.0,0.0,0.0,8.4,4034.6,24.0,10.29,-50.0,16.0,0.0,0.0,-4153.77,37.8,0.0,0.0,6.139914824999991,4.582
0.0,0.0,0.0,1.89,4196.18,0.0,0.0,0.0,8.4,4034.6,24.0,10.29,-50.0,16.0,0.0,0.0,-4153.77,37.8,0.0,0.0,6.110534319999985,4.783
0.0,0.0,0.0,2.19,4197.67,0.0,0.0,0.0,9.25,4035.64,24.0,11.05,-50.0,16.0,0.0,0.0,-4154.62,43.8,0.0,0.0,6.051773309999973,4.984
0.0,0.0,0.0,2.19,4197.67,0.0,0.0,0.0,9.25,4035.64,24.0,11.05,-50.0,16.0,0.0,0.0,-4154.62,43.8,0.0,0.0,6.022392804999981,5.183
0.0,0.0,0.0,2.19,4196.87,0.0,0.0,0.0,9.25,4036.1,24.0,11.06,-50.0,17.0,0.0,0.0,-4153.53,43.8,0.0,0.0,5.9636317949999835,5.383
0.0,0.0,0.0,2.19,4196.87,0.0,0.0,0.0,9.25,4036.1,24.0,11.06,-50.0,17.0,0.0,0.0,-4153.53,43.8,0.0,0.0,5.904870784999986,5.582
0.0,0.0,0.0,2.18,4197.79,0.0,0.0,0.0,9.25,4035.06,24.0,11.07,-50.0,16.0,0.0,0.0,-4154.53,43.6,0.0,0.0,5.846109774999974,5.784
0.0,0.0,0.0,2.18,4197.79,0.0,0.0,0.0,9.25,4035.06,24.0,11.07,-50.0,16.0,0.0,0.0,-4154.53,43.6,0.0,0.0,5.787348764999976,5.982
0.0,0.0,0.0,2.21,4198.48,0.0,0.0,0.0,9.24,4034.6,24.0,11.11,-50.0,17.0,0.0,0.0,-4154.82,44.2,0.0,0.0,5.757968259999984,6.184
0.0,0.0,0.0,2.21,4198.48,0.0,0.0,0.0,9.24,4034.6,24.0,11.11,-50.0,17.0,0.0,0.0,-4154.82,44.2,0.0,0.0,5.757968259999984,6.383
0.0,0.0,0.0,2.21,4198.48,0.0,0.0,0.0,9.24,4034.6,24.0,11.11,-50.0,17.0,0.0,0.0,-4154.82,44.2,0.0,0.0,5.699207249999986,6.583
0.0,0.0,0.0,2.21,4196.98,0.0,0.0,0.0,9.24,4034.83,24.0,11.15,-50.0,16.0,0.0,0.0,-4151.89,44.2,0.0,0.0,5.640446239999974,6.784
