SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),mismatch flow (-),zon flow (-),wind flow (-),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,0.766
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.815666439999987,0.974
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,1.187
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.727524924999983,1.388
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.668763914999985,1.59
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.668763914999985,1.788
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.639383409999979,1.995
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.5806223999999816,2.187
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.55124189499999,2.388
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.55124189499999,2.588
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.492480884999978,2.788
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.463100379999986,2.988
0.0,0.0,0.0,0.31,4194.45,0.0,0.0,0.0,1.05,4036.67,0.0,2.21,-50.0,18.0,0.0,0.0,-4184.31,6.2,0.0,0.0,6.43371987499998,3.188
0.0,0.0,0.0,0.31,4194.45,0.0,0.0,0.0,1.05,4036.67,0.0,2.21,-50.0,18.0,0.0,0.0,-4184.31,6.2,0.0,0.0,6.374958864999982,3.387
0.0,0.0,0.0,0.84,4196.87,0.0,0.0,0.0,2.48,4037.02,0.0,4.91,-50.0,16.0,0.0,0.0,-4178.11,16.8,0.0,0.0,6.286817349999978,3.59
0.0,0.0,0.0,0.84,4196.87,0.0,0.0,0.0,2.48,4037.02,0.0,4.91,-50.0,16.0,0.0,0.0,-4178.11,16.8,0.0,0.0,6.228056339999981,3.788
0.0,0.0,0.0,1.36,4197.9,0.0,0.0,0.0,3.9,4037.02,0.0,7.59,-50.0,16.0,0.0,0.0,-4165.18,27.200000000000003,0.0,0.0,6.139914824999991,3.991
0.0,0.0,0.0,1.36,4197.9,0.0,0.0,0.0,3.9,4037.02,0.0,7.59,-50.0,16.0,0.0,0.0,-4165.18,27.200000000000003,0.0,0.0,6.110534319999985,4.187
0.0,0.0,0.0,1.87,4197.9,0.0,0.0,0.0,5.32,4038.4,0.0,10.34,-50.0,18.0,0.0,0.0,-4155.99,37.400000000000006,0.0,0.0,6.051773309999973,4.39
0.0,0.0,0.0,1.87,4197.9,0.0,0.0,0.0,5.32,4038.4,0.0,10.34,-50.0,18.0,0.0,0.0,-4155.99,37.400000000000006,0.0,0.0,5.9636317949999835,4.587
0.0,0.0,0.0,1.87,4197.9,0.0,0.0,0.0,5.32,4038.4,0.0,10.34,-50.0,18.0,0.0,0.0,-4155.99,37.400000000000006,0.0,0.0,5.934251289999992,4.787
0.0,0.0,0.0,2.16,4197.1,0.0,0.0,0.0,5.86,4037.94,0.0,11.15,-50.0,16.0,0.0,0.0,-4153.07,43.2,0.0,0.0,5.904870784999986,4.989
0.0,0.0,0.0,2.16,4197.1,0.0,0.0,0.0,5.86,4037.94,0.0,11.15,-50.0,16.0,0.0,0.0,-4153.07,43.2,0.0,0.0,5.846109774999974,5.187
