SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),mismatch flow (-),zon flow (-),wind flow (-),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.785223104999986,0.857
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.785223104999986,1.049
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.726462094999988,1.236
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.75584259999998,1.43
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.726462094999988,1.617
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.726462094999988,1.806
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.726462094999988,1.997
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.66770108499999,2.187
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.63832057999997,2.385
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.608940074999978,2.585
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.5795595699999865,2.785
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,7.5501790649999805,2.985
0.0,0.0,0.0,0.4,4196.29,0.0,0.0,0.0,1.18,4043.0,0.0,2.66,-50.0,17.0,0.0,0.0,-4182.52,8.0,0.0,0.0,7.5795595699999865,3.186
0.0,0.0,0.0,0.4,4196.29,0.0,0.0,0.0,1.18,4043.0,0.0,2.66,-50.0,17.0,0.0,0.0,-4182.52,8.0,0.0,0.0,7.5501790649999805,3.386
0.0,0.0,0.0,1.11,4196.18,0.01,0.0,0.0,2.78,4044.95,0.0,5.89,-50.0,16.0,0.0,0.0,-4170.7,22.200000000000003,0.003,0.0,7.5795595699999865,3.586
0.0,0.0,0.0,1.11,4196.18,0.01,0.0,0.0,2.78,4044.95,0.0,5.89,-50.0,16.0,0.0,0.0,-4170.7,22.200000000000003,0.003,0.0,7.5501790649999805,3.786
0.0,0.0,0.0,1.74,4199.4,0.01,0.0,0.0,4.37,4045.99,0.0,9.09,-50.0,16.0,0.0,0.0,-4158.19,34.8,0.003,0.0,7.5501790649999805,3.987
0.0,0.0,0.0,1.74,4199.4,0.01,0.0,0.0,4.37,4045.99,0.0,9.09,-50.0,16.0,0.0,0.0,-4158.19,34.8,0.003,0.0,7.5795595699999865,4.186
0.0,0.0,0.0,2.45,4197.67,0.01,0.0,0.0,5.97,4045.3,0.0,12.29,-50.0,18.0,0.0,0.0,-4144.22,49.0,0.003,0.0,7.5795595699999865,4.388
0.0,0.0,0.0,2.45,4197.67,0.01,0.0,0.0,5.97,4045.3,0.0,12.29,-50.0,18.0,0.0,0.0,-4144.22,49.0,0.003,0.0,7.520798559999989,4.585
0.0,0.0,0.0,2.45,4197.67,0.01,0.0,0.0,5.97,4045.3,0.0,12.29,-50.0,18.0,0.0,0.0,-4144.22,49.0,0.003,0.0,7.5501790649999805,4.793
