SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),mismatch flow (-),zon flow (-),wind flow (-),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,9.489292394999978,1.689
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,9.459911889999987,2.019
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,9.430531384999995,2.093
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,9.371770374999983,2.262
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,9.342389869999977,2.455
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,9.313009364999985,2.64
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,9.371770374999983,2.828
0.0,0.0,0.0,0.31,4201.47,0.01,0.09,0.0,1.62,4038.4,24.0,2.24,-50.0,16.0,0.0,0.0,-4189.41,6.2,0.003,1.26,9.313009364999985,3.02
0.0,0.0,0.0,0.31,4201.47,0.01,0.09,0.0,1.62,4038.4,24.0,2.24,-50.0,16.0,0.0,0.0,-4189.41,6.2,0.003,1.26,9.313009364999985,3.212
0.0,0.0,0.0,0.31,4201.47,0.01,0.09,0.0,1.62,4038.4,24.0,2.24,-50.0,16.0,0.0,0.0,-4189.41,6.2,0.003,1.26,9.283628859999979,3.411
0.0,0.0,0.0,0.84,4200.66,0.04,0.23,0.0,4.0,4037.94,24.0,5.06,-50.0,16.0,0.0,0.0,-4175.41,16.8,0.012,3.22,9.313009364999985,3.612
0.0,0.0,0.0,0.84,4200.66,0.04,0.23,0.0,4.0,4037.94,24.0,5.06,-50.0,16.0,0.0,0.0,-4175.41,16.8,0.012,3.22,9.283628859999979,3.812
0.0,0.0,0.0,1.39,4199.97,0.06,0.37,0.0,6.38,4037.94,24.0,7.89,-50.0,17.0,0.0,0.0,-4164.31,27.799999999999997,0.018,5.18,9.224867849999981,4.019
0.0,0.0,0.0,1.39,4199.97,0.06,0.37,0.0,6.38,4037.94,24.0,7.89,-50.0,17.0,0.0,0.0,-4164.31,27.799999999999997,0.018,5.18,9.19548734499999,4.21
0.0,0.0,0.0,1.39,4199.97,0.06,0.37,0.0,6.38,4037.94,24.0,7.89,-50.0,17.0,0.0,0.0,-4164.31,27.799999999999997,0.018,5.18,9.224867849999981,4.412
0.0,0.0,0.0,1.92,4197.56,0.09,0.51,0.0,8.77,4037.25,24.0,10.74,-50.0,17.0,0.0,0.0,-4147.83,38.4,0.027,7.140000000000001,9.19548734499999,4.612
0.0,0.0,0.0,1.92,4197.56,0.09,0.51,0.0,8.77,4037.25,24.0,10.74,-50.0,17.0,0.0,0.0,-4147.83,38.4,0.027,7.140000000000001,9.136726334999977,4.814
0.0,0.0,0.0,2.11,4201.24,0.09,0.54,0.0,9.26,4037.36,24.0,11.02,-50.0,16.0,0.0,0.0,-4151.67,42.199999999999996,0.027,7.5600000000000005,9.19548734499999,5.012
0.0,0.0,0.0,2.11,4201.24,0.09,0.54,0.0,9.26,4037.36,24.0,11.02,-50.0,16.0,0.0,0.0,-4151.67,42.199999999999996,0.027,7.5600000000000005,9.107345829999986,5.211
0.0,0.0,0.0,2.13,4201.24,0.09,0.54,0.0,9.26,4039.09,24.0,11.04,-50.0,17.0,0.0,0.0,-4150.83,42.599999999999994,0.027,7.5600000000000005,9.107345829999986,5.412
0.0,0.0,0.0,2.13,4201.24,0.09,0.54,0.0,9.26,4039.09,24.0,11.04,-50.0,17.0,0.0,0.0,-4150.83,42.599999999999994,0.027,7.5600000000000005,9.166106839999983,5.612
0.0,0.0,0.0,2.13,4201.24,0.09,0.54,0.0,9.26,4039.09,24.0,11.04,-50.0,17.0,0.0,0.0,-4150.83,42.599999999999994,0.027,7.5600000000000005,9.166106839999983,5.814
0.0,0.0,0.0,2.11,4199.86,0.09,0.53,0.0,9.26,4039.32,24.0,11.05,-50.0,17.0,0.0,0.0,-4151.76,42.199999999999996,0.027,7.42,9.19548734499999,6.014
0.0,0.0,0.0,2.11,4199.86,0.09,0.53,0.0,9.26,4039.32,24.0,11.05,-50.0,17.0,0.0,0.0,-4151.76,42.199999999999996,0.027,7.42,9.107345829999986,6.211
0.0,0.0,0.0,2.11,4202.27,0.09,0.53,0.0,9.25,4038.51,24.0,11.09,-50.0,16.0,0.0,0.0,-4151.2,42.199999999999996,0.027,7.42,9.136726334999977,6.412
0.0,0.0,0.0,2.11,4202.27,0.09,0.53,0.0,9.25,4038.51,24.0,11.09,-50.0,16.0,0.0,0.0,-4151.2,42.199999999999996,0.027,7.42,9.136726334999977,6.612
0.0,0.0,0.0,2.09,4201.58,0.09,0.53,0.0,9.25,4039.32,24.0,11.06,-50.0,16.0,0.0,0.0,-4153.63,41.8,0.027,7.42,9.107345829999986,6.812
0.0,0.0,0.0,2.09,4201.58,0.09,0.53,0.0,9.25,4039.32,24.0,11.06,-50.0,16.0,0.0,0.0,-4153.63,41.8,0.027,7.42,9.07796532499998,7.012
0.0,0.0,0.0,2.09,4201.58,0.09,0.53,0.0,9.25,4039.32,24.0,11.06,-50.0,16.0,0.0,0.0,-4153.63,41.8,0.027,7.42,9.048584819999988,7.212
0.0,0.0,0.0,2.06,4202.04,0.09,0.53,0.0,9.25,4037.48,24.0,11.08,-50.0,17.0,0.0,0.0,-4152.53,41.2,0.027,7.42,9.019204314999982,7.412
0.0,0.0,0.0,2.06,4202.04,0.09,0.53,0.0,9.25,4037.48,24.0,11.08,-50.0,17.0,0.0,0.0,-4152.53,41.2,0.027,7.42,9.048584819999988,7.612
0.0,0.0,0.0,2.06,4203.77,0.09,0.53,0.0,9.25,4037.94,24.0,11.08,-50.0,17.0,0.0,0.0,-4154.42,41.2,0.027,7.42,9.07796532499998,7.813
0.0,0.0,0.0,2.06,4203.77,0.09,0.53,0.0,9.25,4037.94,24.0,11.08,-50.0,17.0,0.0,0.0,-4154.42,41.2,0.027,7.42,9.107345829999986,8.011
0.0,0.0,0.0,2.06,4203.77,0.09,0.53,0.0,9.25,4037.94,24.0,11.08,-50.0,17.0,0.0,0.0,-4154.42,41.2,0.027,7.42,9.136726334999977,8.218
0.0,0.0,0.0,2.09,4201.24,0.09,0.53,0.0,9.25,4037.13,24.0,11.09,-50.0,16.0,0.0,0.0,-4152.69,41.8,0.027,7.42,9.19548734499999,8.414
0.0,0.0,0.0,2.09,4201.24,0.09,0.53,0.0,9.25,4037.13,24.0,11.09,-50.0,16.0,0.0,0.0,-4152.69,41.8,0.027,7.42,9.283628859999979,8.611
0.0,0.0,0.0,2.11,4202.04,0.09,0.53,0.0,9.26,4037.82,24.0,11.11,-50.0,17.0,0.0,0.0,-4152.46,42.199999999999996,0.027,7.42,9.313009364999985,8.812
0.0,0.0,0.0,2.11,4202.04,0.09,0.53,0.0,9.26,4037.82,24.0,11.11,-50.0,17.0,0.0,0.0,-4152.46,42.199999999999996,0.027,7.42,9.371770374999983,9.015
0.0,0.0,0.0,2.14,4200.09,0.09,0.52,0.0,9.25,4036.44,24.0,11.09,-50.0,17.0,0.0,0.0,-4150.71,42.800000000000004,0.027,7.28,9.371770374999983,9.213
0.0,0.0,0.0,2.14,4200.09,0.09,0.52,0.0,9.25,4036.44,24.0,11.09,-50.0,17.0,0.0,0.0,-4150.71,42.800000000000004,0.027,7.28,9.401150879999975,9.412
0.0,0.0,0.0,2.14,4200.09,0.09,0.52,0.0,9.25,4036.44,24.0,11.09,-50.0,17.0,0.0,0.0,-4150.71,42.800000000000004,0.027,7.28,9.342389869999977,9.612
