SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),mismatch flow (-),zon flow (-),wind flow (-),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,0.757
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.874427449999985,0.944
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.9038079549999765,1.134
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.874427449999985,1.325
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,1.515
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,1.704
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,1.898
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.874427449999985,2.087
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,2.287
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.845046944999979,2.489
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.9331884599999825,2.69
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,6.9038079549999765,2.888
0.0,0.0,0.0,0.41,4197.33,0.0,0.0,0.0,1.17,4043.69,0.0,2.77,-50.0,18.0,0.0,0.0,-4182.55,8.2,0.0,0.0,6.9331884599999825,3.089
0.0,0.0,0.0,0.41,4197.33,0.0,0.0,0.0,1.17,4043.69,0.0,2.77,-50.0,18.0,0.0,0.0,-4182.55,8.2,0.0,0.0,6.9331884599999825,3.287
0.0,0.0,0.0,0.41,4197.33,0.0,0.0,0.0,1.17,4043.69,0.0,2.77,-50.0,18.0,0.0,0.0,-4182.55,8.2,0.0,0.0,6.962568964999974,3.491
0.0,0.0,0.0,1.06,4199.28,0.0,0.0,0.0,2.75,4044.95,0.0,6.12,-50.0,16.0,0.0,0.0,-4173.6,21.200000000000003,0.0,0.0,6.9919494699999944,3.691
0.0,0.0,0.0,1.06,4199.28,0.0,0.0,0.0,2.75,4044.95,0.0,6.12,-50.0,16.0,0.0,0.0,-4173.6,21.200000000000003,0.0,0.0,6.9919494699999944,3.888
0.0,0.0,0.0,1.71,4196.98,0.01,0.0,0.0,4.34,4042.77,0.0,9.47,-50.0,16.0,0.0,0.0,-4158.79,34.2,0.003,0.0,7.050710479999992,4.088
0.0,0.0,0.0,1.71,4196.98,0.01,0.0,0.0,4.34,4042.77,0.0,9.47,-50.0,16.0,0.0,0.0,-4158.79,34.2,0.003,0.0,6.9919494699999944,4.289
0.0,0.0,0.0,2.39,4198.59,0.01,0.0,0.0,5.93,4044.72,0.0,12.81,-50.0,17.0,0.0,0.0,-4144.5,47.800000000000004,0.003,0.0,6.9919494699999944,4.489
0.0,0.0,0.0,2.39,4198.59,0.01,0.0,0.0,5.93,4044.72,0.0,12.81,-50.0,17.0,0.0,0.0,-4144.5,47.800000000000004,0.003,0.0,7.080090984999984,4.687
0.0,0.0,0.0,2.75,4196.75,0.0,0.0,0.0,6.53,4044.49,0.0,13.74,-50.0,16.0,0.0,0.0,-4143.02,55.0,0.0,0.0,7.080090984999984,4.888
0.0,0.0,0.0,2.75,4196.75,0.0,0.0,0.0,6.53,4044.49,0.0,13.74,-50.0,16.0,0.0,0.0,-4143.02,55.0,0.0,0.0,7.109471489999976,5.087
0.0,0.0,0.0,2.76,4198.02,0.0,0.0,0.0,6.52,4044.03,0.0,13.76,-50.0,17.0,0.0,0.0,-4141.38,55.199999999999996,0.0,0.0,7.138851994999982,5.289
0.0,0.0,0.0,2.76,4198.02,0.0,0.0,0.0,6.52,4044.03,0.0,13.76,-50.0,17.0,0.0,0.0,-4141.38,55.199999999999996,0.0,0.0,7.168232499999974,5.488
0.0,0.0,0.0,2.76,4198.02,0.0,0.0,0.0,6.52,4044.03,0.0,13.76,-50.0,17.0,0.0,0.0,-4141.38,55.199999999999996,0.0,0.0,7.168232499999974,5.688
0.0,0.0,0.0,2.79,4198.36,0.0,0.0,0.0,6.51,4043.34,0.0,13.76,-50.0,16.0,0.0,0.0,-4142.51,55.8,0.0,0.0,7.109471489999976,5.888
0.0,0.0,0.0,2.79,4198.36,0.0,0.0,0.0,6.51,4043.34,0.0,13.76,-50.0,16.0,0.0,0.0,-4142.51,55.8,0.0,0.0,7.138851994999982,6.088
0.0,0.0,0.0,2.77,4196.87,0.0,0.0,0.0,6.51,4045.3,0.0,13.81,-50.0,16.0,0.0,0.0,-4142.5,55.4,0.0,0.0,7.19761300499998,6.289
0.0,0.0,0.0,2.77,4196.87,0.0,0.0,0.0,6.51,4045.3,0.0,13.81,-50.0,16.0,0.0,0.0,-4142.5,55.4,0.0,0.0,7.19761300499998,6.487
0.0,0.0,0.0,2.74,4199.74,0.01,0.0,0.0,6.52,4045.41,0.0,13.82,-50.0,17.0,0.0,0.0,-4145.86,54.800000000000004,0.003,0.0,7.168232499999974,6.688
0.0,0.0,0.0,2.74,4199.74,0.01,0.0,0.0,6.52,4045.41,0.0,13.82,-50.0,17.0,0.0,0.0,-4145.86,54.800000000000004,0.003,0.0,7.138851994999982,6.891
0.0,0.0,0.0,2.74,4200.32,0.0,0.0,0.0,6.52,4045.07,0.0,13.81,-50.0,17.0,0.0,0.0,-4144.36,54.800000000000004,0.0,0.0,7.080090984999984,7.097
0.0,0.0,0.0,2.74,4200.32,0.0,0.0,0.0,6.52,4045.07,0.0,13.81,-50.0,17.0,0.0,0.0,-4144.36,54.800000000000004,0.0,0.0,7.138851994999982,7.288
0.0,0.0,0.0,2.69,4197.79,0.01,0.0,0.0,6.53,4045.18,0.0,13.77,-50.0,16.0,0.0,0.0,-4146.66,53.8,0.003,0.0,7.19761300499998,7.488
0.0,0.0,0.0,2.69,4197.79,0.01,0.0,0.0,6.53,4045.18,0.0,13.77,-50.0,16.0,0.0,0.0,-4146.66,53.8,0.003,0.0,7.226993509999986,7.687
0.0,0.0,0.0,2.69,4197.79,0.01,0.0,0.0,6.53,4045.18,0.0,13.77,-50.0,16.0,0.0,0.0,-4146.66,53.8,0.003,0.0,7.285754519999983,7.888
0.0,0.0,0.0,2.72,4201.58,0.01,0.0,0.0,6.53,4046.1,0.0,13.73,-50.0,18.0,0.0,0.0,-4145.49,54.400000000000006,0.003,0.0,7.315135024999989,8.098
0.0,0.0,0.0,2.72,4201.58,0.01,0.0,0.0,6.53,4046.1,0.0,13.73,-50.0,18.0,0.0,0.0,-4145.49,54.400000000000006,0.003,0.0,7.432657044999985,8.288
0.0,0.0,0.0,2.74,4196.87,0.01,0.0,0.0,6.53,4044.72,0.0,13.76,-50.0,16.0,0.0,0.0,-4141.98,54.800000000000004,0.003,0.0,7.432657044999985,8.488
0.0,0.0,0.0,2.74,4196.87,0.01,0.0,0.0,6.53,4044.72,0.0,13.76,-50.0,16.0,0.0,0.0,-4141.98,54.800000000000004,0.003,0.0,7.373896034999973,8.687
0.0,0.0,0.0,2.74,4201.12,0.01,0.0,0.0,6.53,4043.69,0.0,13.76,-50.0,17.0,0.0,0.0,-4145.03,54.800000000000004,0.003,0.0,7.462037549999991,8.894
0.0,0.0,0.0,2.74,4201.12,0.01,0.0,0.0,6.53,4043.69,0.0,13.76,-50.0,17.0,0.0,0.0,-4145.03,54.800000000000004,0.003,0.0,7.491418054999983,9.087
0.0,0.0,0.0,2.75,4198.48,0.01,0.0,0.0,6.53,4044.72,0.0,13.8,-50.0,17.0,0.0,0.0,-4143.54,55.0,0.003,0.0,7.491418054999983,9.288
0.0,0.0,0.0,2.75,4198.48,0.01,0.0,0.0,6.53,4044.72,0.0,13.8,-50.0,17.0,0.0,0.0,-4143.54,55.0,0.003,0.0,7.491418054999983,9.487
0.0,0.0,0.0,2.75,4198.48,0.01,0.0,0.0,6.53,4044.72,0.0,13.8,-50.0,17.0,0.0,0.0,-4143.54,55.0,0.003,0.0,7.491418054999983,9.693
0.0,0.0,0.0,2.76,4200.89,0.01,0.0,0.0,6.53,4044.95,0.0,13.81,-50.0,16.0,0.0,0.0,-4145.23,55.199999999999996,0.003,0.0,7.520798559999989,9.888
0.0,0.0,0.0,2.76,4200.89,0.01,0.0,0.0,6.53,4044.95,0.0,13.81,-50.0,16.0,0.0,0.0,-4145.23,55.199999999999996,0.003,0.0,7.520798559999989,10.087
0.0,0.0,0.0,2.74,4197.9,0.01,0.0,0.0,6.53,4045.41,0.0,13.82,-50.0,17.0,0.0,0.0,-4141.15,54.800000000000004,0.003,0.0,7.5795595699999865,10.288
0.0,0.0,0.0,2.74,4197.9,0.01,0.0,0.0,6.53,4045.41,0.0,13.82,-50.0,17.0,0.0,0.0,-4141.15,54.800000000000004,0.003,0.0,7.608940074999978,10.49
0.0,0.0,0.0,2.75,4196.52,0.0,0.0,0.0,6.53,4045.18,0.0,13.81,-50.0,17.0,0.0,0.0,-4144.6,55.0,0.0,0.0,7.5501790649999805,10.689
0.0,0.0,0.0,2.75,4196.52,0.0,0.0,0.0,6.53,4045.18,0.0,13.81,-50.0,17.0,0.0,0.0,-4144.6,55.0,0.0,0.0,7.5795595699999865,10.887
0.0,0.0,0.0,2.77,4200.2,0.0,0.0,0.0,6.54,4045.76,0.0,13.81,-50.0,16.0,0.0,0.0,-4143.91,55.4,0.0,0.0,7.520798559999989,11.089
0.0,0.0,0.0,2.77,4200.2,0.0,0.0,0.0,6.54,4045.76,0.0,13.81,-50.0,16.0,0.0,0.0,-4143.91,55.4,0.0,0.0,7.608940074999978,11.293
0.0,0.0,0.0,2.77,4200.2,0.0,0.0,0.0,6.54,4046.79,0.0,13.81,-50.0,17.0,0.0,0.0,-4145.23,55.4,0.0,0.0,7.608940074999978,11.488
0.0,0.0,0.0,2.77,4200.2,0.0,0.0,0.0,6.54,4046.79,0.0,13.81,-50.0,17.0,0.0,0.0,-4145.23,55.4,0.0,0.0,7.697081589999982,11.687
