SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),mismatch flow (-),zon flow (-),wind flow (-),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,18.303443894999987,1.68
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,18.33282439999998,2.027
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,18.303443894999987,2.105
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,18.303443894999987,2.31
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,18.215302379999983,2.519
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,18.24468288499999,2.728
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,40.0,0.6,28.0,18.12716086499998,2.938
0.0,0.0,0.0,0.3,4210.09,0.0,0.0,0.0,1.01,4059.1,24.0,2.19,-50.0,17.0,0.0,0.0,-4204.52,6.0,0.0,0.0,18.06839985499998,3.146
0.0,0.0,0.0,1.59,4214.0,0.0,0.0,0.0,4.65,4062.78,24.0,8.93,-50.0,16.0,0.0,0.0,-4178.34,31.8,0.0,0.0,18.03901934999999,4.288
0.0,0.0,0.0,1.59,4214.0,0.0,0.0,0.0,4.65,4062.78,24.0,8.93,-50.0,16.0,0.0,0.0,-4178.34,31.8,0.0,0.0,17.980258339999978,4.491
0.0,0.0,0.0,1.59,4214.0,0.0,0.0,0.0,4.65,4062.78,24.0,8.93,-50.0,16.0,0.0,0.0,-4178.34,31.8,0.0,0.0,17.862736319999982,4.7
0.0,0.0,0.0,2.01,4216.53,0.0,0.0,0.0,5.64,4062.89,24.0,10.47,-50.0,17.0,0.0,0.0,-4175.58,40.199999999999996,0.0,0.0,17.803975309999984,4.913
0.0,0.0,0.0,2.01,4216.53,0.0,0.0,0.0,5.64,4062.89,24.0,10.47,-50.0,17.0,0.0,0.0,-4175.58,40.199999999999996,0.0,0.0,17.745214299999986,5.12
0.0,0.0,0.0,2.01,4216.07,0.0,0.0,0.0,5.65,4063.01,24.0,10.54,-50.0,17.0,0.0,0.0,-4174.09,40.199999999999996,0.0,0.0,17.68645328999999,5.333
0.0,0.0,0.0,2.01,4216.07,0.0,0.0,0.0,5.65,4063.01,24.0,10.54,-50.0,17.0,0.0,0.0,-4174.09,40.199999999999996,0.0,0.0,17.62769227999999,5.54
