SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),mismatch flow (-),zon flow (-),wind flow (-),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,100.0,100.0,1.09,4190.54,0.2,0.0,0.0,2.81,4035.87,0.0,5.03,-50.0,16.0,0.0,0.0,-4162.94,21.8,0.06,0.0,7.66770108499999,1.075
0.0,100.0,100.0,1.09,4190.54,0.2,0.0,0.0,2.81,4035.87,0.0,5.03,-50.0,16.0,0.0,0.0,-4162.94,21.8,0.06,0.0,7.63832057999997,1.275
0.0,100.0,100.0,1.79,4188.36,0.73,0.0,0.0,4.33,4036.21,0.0,7.87,-50.0,18.0,95.0,0.0,-4115.3,35.8,0.219,0.0,7.608940074999978,1.477
0.0,100.0,100.0,1.79,4188.36,0.73,0.0,0.0,4.33,4036.21,0.0,7.87,-50.0,18.0,95.0,0.0,-4115.3,35.8,0.219,0.0,7.63832057999997,1.676
0.0,100.0,100.0,2.61,4187.44,1.75,0.0,0.0,5.71,4035.87,0.0,11.1,-50.0,17.0,95.0,0.0,-4059.43,52.199999999999996,0.525,0.0,7.63832057999997,1.875
0.0,100.0,100.0,2.61,4187.44,1.75,0.0,0.0,5.71,4035.87,0.0,11.1,-50.0,17.0,95.0,0.0,-4059.43,52.199999999999996,0.525,0.0,7.63832057999997,2.074
0.0,100.0,100.0,3.98,4188.24,2.67,0.0,0.0,6.08,4036.21,0.0,12.86,-50.0,17.0,95.0,0.0,-4019.12,79.6,0.8009999999999999,0.0,7.63832057999997,2.276
0.0,100.0,100.0,3.98,4188.24,2.67,0.0,0.0,6.08,4036.21,0.0,12.86,-50.0,17.0,95.0,0.0,-4019.12,79.6,0.8009999999999999,0.0,7.63832057999997,2.474
0.0,100.0,100.0,3.98,4188.24,2.67,0.0,0.0,6.08,4036.21,0.0,12.86,-50.0,17.0,95.0,0.0,-4019.12,79.6,0.8009999999999999,0.0,7.608940074999978,2.674
0.0,100.0,100.0,4.07,4189.97,3.61,0.0,0.0,6.07,4035.75,0.0,13.04,-50.0,17.0,95.0,0.0,-3990.82,81.4,1.083,0.0,7.608940074999978,2.875
0.0,100.0,100.0,4.07,4189.97,3.61,0.0,0.0,6.07,4035.75,0.0,13.04,-50.0,17.0,95.0,0.0,-3990.82,81.4,1.083,0.0,7.520798559999989,3.075
0.0,100.0,100.0,3.99,4188.93,4.24,0.0,0.0,6.13,4036.1,0.0,13.14,-50.0,16.0,95.0,0.0,-3982.38,79.80000000000001,1.272,0.0,7.5795595699999865,3.277
0.0,100.0,100.0,3.99,4188.93,4.24,0.0,0.0,6.13,4036.1,0.0,13.14,-50.0,16.0,95.0,0.0,-3982.38,79.80000000000001,1.272,0.0,7.5795595699999865,3.474
0.0,100.0,100.0,3.92,4189.51,4.25,0.0,0.0,6.36,4036.44,0.0,12.96,-50.0,16.0,95.0,0.0,-3991.07,78.4,1.275,0.0,7.5795595699999865,3.675
0.0,100.0,100.0,3.92,4189.51,4.25,0.0,0.0,6.36,4036.44,0.0,12.96,-50.0,16.0,95.0,0.0,-3991.07,78.4,1.275,0.0,7.520798559999989,3.874
0.0,100.0,100.0,2.9,4190.54,4.27,0.0,0.0,6.63,4036.1,0.0,12.04,-50.0,17.0,95.0,0.0,-4007.42,58.0,1.281,0.0,7.5501790649999805,4.076
0.0,100.0,100.0,2.9,4190.54,4.27,0.0,0.0,6.63,4036.1,0.0,12.04,-50.0,17.0,95.0,0.0,-4007.42,58.0,1.281,0.0,7.5501790649999805,4.275
0.0,100.0,100.0,2.66,4189.51,4.27,0.0,0.0,6.66,4036.1,0.0,12.02,-50.0,15.0,95.0,0.0,-4008.87,53.2,1.281,0.0,7.5501790649999805,4.476
0.0,100.0,100.0,2.66,4189.51,4.27,0.0,0.0,6.66,4036.1,0.0,12.02,-50.0,15.0,95.0,0.0,-4008.87,53.2,1.281,0.0,7.63832057999997,4.674
0.0,100.0,100.0,2.66,4189.51,4.27,0.0,0.0,6.66,4036.1,0.0,12.02,-50.0,15.0,95.0,0.0,-4008.87,53.2,1.281,0.0,7.726462094999988,4.874
0.0,100.0,100.0,2.7,4191.12,4.3,0.0,0.0,6.66,4035.87,0.0,12.01,-50.0,17.0,95.0,0.0,-4007.8,54.0,1.2899999999999998,0.0,7.75584259999998,5.075
0.0,100.0,100.0,2.7,4191.12,4.3,0.0,0.0,6.66,4035.87,0.0,12.01,-50.0,17.0,95.0,0.0,-4007.8,54.0,1.2899999999999998,0.0,7.785223104999986,5.276
0.0,100.0,100.0,2.71,4189.16,4.35,0.0,0.0,6.67,4035.64,0.0,12.01,-50.0,16.0,95.0,0.0,-4003.23,54.2,1.305,0.0,7.726462094999988,5.475
0.0,100.0,100.0,2.71,4189.16,4.35,0.0,0.0,6.67,4035.64,0.0,12.01,-50.0,16.0,95.0,0.0,-4003.23,54.2,1.305,0.0,7.785223104999986,5.674
0.0,100.0,100.0,2.72,4190.31,4.44,0.0,0.0,6.67,4036.1,0.0,12.01,-50.0,16.0,95.0,0.0,-4001.99,54.400000000000006,1.332,0.0,7.843984114999984,5.882
0.0,100.0,100.0,2.72,4190.31,4.44,0.0,0.0,6.67,4036.1,0.0,12.01,-50.0,16.0,95.0,0.0,-4001.99,54.400000000000006,1.332,0.0,7.902745124999981,6.075
0.0,100.0,100.0,2.73,4188.24,4.54,0.0,0.0,6.68,4036.1,0.0,12.01,-50.0,19.0,95.0,0.0,-3995.97,54.6,1.3619999999999999,0.0,7.843984114999984,6.275
0.0,100.0,100.0,2.73,4188.24,4.54,0.0,0.0,6.68,4036.1,0.0,12.01,-50.0,19.0,95.0,0.0,-3995.97,54.6,1.3619999999999999,0.0,7.932125629999987,6.474
0.0,100.0,100.0,2.74,4189.85,4.63,0.0,0.0,6.68,4036.56,0.0,12.01,-50.0,15.0,95.0,0.0,-3996.76,54.800000000000004,1.389,0.0,7.961506134999979,6.682
0.0,100.0,100.0,2.74,4189.85,4.63,0.0,0.0,6.68,4036.56,0.0,12.01,-50.0,15.0,95.0,0.0,-3996.76,54.800000000000004,1.389,0.0,8.020267144999977,6.874
0.0,100.0,100.0,2.74,4189.85,4.63,0.0,0.0,6.68,4036.56,0.0,12.01,-50.0,15.0,95.0,0.0,-3996.76,54.800000000000004,1.389,0.0,8.079028154999975,7.074
0.0,100.0,100.0,2.7,4190.54,4.67,0.0,0.0,6.69,4035.98,0.0,12.01,-50.0,16.0,95.0,0.0,-3995.65,54.0,1.401,0.0,8.196550174999985,7.275
0.0,100.0,100.0,2.7,4190.54,4.67,0.0,0.0,6.69,4035.98,0.0,12.01,-50.0,16.0,95.0,0.0,-3995.65,54.0,1.401,0.0,8.314072194999994,7.477
0.0,100.0,100.0,2.69,4188.7,4.69,0.0,0.0,6.69,4036.1,0.0,12.01,-50.0,18.0,95.0,0.0,-3994.23,53.8,1.407,0.0,8.372833204999992,7.675
0.0,100.0,100.0,2.69,4188.7,4.69,0.0,0.0,6.69,4036.1,0.0,12.01,-50.0,18.0,95.0,0.0,-3994.23,53.8,1.407,0.0,8.402213709999984,7.874
0.0,100.0,100.0,2.73,4188.7,4.7,0.0,0.0,6.7,4036.21,0.0,12.01,-50.0,15.0,95.0,0.0,-3993.1,54.6,1.41,0.0,8.490355224999973,8.075
0.0,100.0,100.0,2.73,4188.7,4.7,0.0,0.0,6.7,4036.21,0.0,12.01,-50.0,15.0,95.0,0.0,-3993.1,54.6,1.41,0.0,8.549116234999985,8.277
0.0,100.0,100.0,2.76,4189.74,4.69,0.0,0.0,6.69,4036.1,0.0,12.01,-50.0,16.0,95.0,0.0,-3994.66,55.199999999999996,1.407,0.0,8.578496739999991,8.476
0.0,100.0,100.0,2.76,4189.74,4.69,0.0,0.0,6.69,4036.1,0.0,12.01,-50.0,16.0,95.0,0.0,-3994.66,55.199999999999996,1.407,0.0,8.607877244999983,8.675
0.0,100.0,100.0,2.76,4189.74,4.69,0.0,0.0,6.69,4036.1,0.0,12.01,-50.0,16.0,95.0,0.0,-3994.66,55.199999999999996,1.407,0.0,8.725399264999979,8.875
0.0,100.0,100.0,2.76,4189.85,4.7,0.0,0.0,6.69,4035.98,0.0,12.0,-50.0,17.0,95.0,0.0,-3993.34,55.199999999999996,1.41,0.0,8.931062799999978,9.084
0.0,100.0,100.0,2.76,4189.85,4.7,0.0,0.0,6.69,4035.98,0.0,12.0,-50.0,17.0,95.0,0.0,-3993.34,55.199999999999996,1.41,0.0,8.901682294999986,9.274
0.0,100.0,100.0,2.76,4189.16,4.7,0.0,0.0,6.69,4036.44,0.0,12.0,-50.0,16.0,95.0,0.0,-3992.51,55.199999999999996,1.41,0.0,8.931062799999978,9.475
0.0,100.0,100.0,2.76,4189.16,4.7,0.0,0.0,6.69,4036.44,0.0,12.0,-50.0,16.0,95.0,0.0,-3992.51,55.199999999999996,1.41,0.0,8.960443304999984,9.674
0.0,100.0,100.0,2.72,4189.62,4.7,0.0,0.0,6.68,4036.44,0.0,12.01,-50.0,17.0,95.0,0.0,-3994.54,54.400000000000006,1.41,0.0,9.107345829999986,9.884
0.0,100.0,100.0,2.72,4189.62,4.7,0.0,0.0,6.68,4036.44,0.0,12.01,-50.0,17.0,95.0,0.0,-3994.54,54.400000000000006,1.41,0.0,9.166106839999983,10.074
0.0,100.0,100.0,2.69,4189.74,4.72,0.0,0.0,6.68,4035.64,0.0,12.01,-50.0,17.0,95.0,0.0,-3994.14,53.8,1.416,0.0,9.224867849999981,10.275
0.0,100.0,100.0,2.69,4189.74,4.72,0.0,0.0,6.68,4035.64,0.0,12.01,-50.0,17.0,95.0,0.0,-3994.14,53.8,1.416,0.0,9.254248354999987,10.474
0.0,100.0,100.0,2.66,4189.39,4.73,0.0,0.0,6.68,4035.98,0.0,12.01,-50.0,17.0,95.0,0.0,-3995.08,53.2,1.419,0.0,9.342389869999977,10.682
0.0,100.0,100.0,2.66,4189.39,4.73,0.0,0.0,6.68,4035.98,0.0,12.01,-50.0,17.0,95.0,0.0,-3995.08,53.2,1.419,0.0,9.430531384999995,10.874
0.0,100.0,100.0,2.66,4189.39,4.73,0.0,0.0,6.68,4035.98,0.0,12.01,-50.0,17.0,95.0,0.0,-3995.08,53.2,1.419,0.0,9.489292394999978,11.074
0.0,100.0,100.0,2.66,4189.39,4.72,0.0,0.0,6.68,4036.79,0.0,12.0,-50.0,16.0,95.0,0.0,-3993.67,53.2,1.416,0.0,9.548053404999976,11.275
0.0,100.0,100.0,2.66,4189.39,4.72,0.0,0.0,6.68,4036.79,0.0,12.0,-50.0,16.0,95.0,0.0,-3993.67,53.2,1.416,0.0,9.606814414999974,11.478
0.0,100.0,100.0,2.69,4188.93,4.74,0.0,0.0,6.68,4036.33,0.0,11.99,-50.0,17.0,95.0,0.0,-3993.43,53.8,1.422,0.0,9.606814414999974,11.678
0.0,100.0,100.0,2.69,4188.93,4.74,0.0,0.0,6.68,4036.33,0.0,11.99,-50.0,17.0,95.0,0.0,-3993.43,53.8,1.422,0.0,9.606814414999974,11.875
0.0,100.0,100.0,2.69,4190.31,4.75,0.0,0.0,6.68,4036.33,0.0,11.99,-50.0,17.0,95.0,0.0,-3994.34,53.8,1.425,0.0,9.636194919999994,12.075
0.0,100.0,100.0,2.69,4190.31,4.75,0.0,0.0,6.68,4036.33,0.0,11.99,-50.0,17.0,95.0,0.0,-3994.34,53.8,1.425,0.0,9.694955929999992,12.277
0.0,100.0,100.0,2.72,4191.12,4.75,0.0,0.0,6.69,4036.56,0.0,11.99,-50.0,17.0,95.0,0.0,-3992.59,54.400000000000006,1.425,0.0,9.694955929999992,12.477
0.0,100.0,100.0,2.72,4191.12,4.75,0.0,0.0,6.69,4036.56,0.0,11.99,-50.0,17.0,95.0,0.0,-3992.59,54.400000000000006,1.425,0.0,9.665575424999986,12.674
0.0,100.0,100.0,2.72,4191.12,4.75,0.0,0.0,6.69,4036.56,0.0,11.99,-50.0,17.0,95.0,0.0,-3992.59,54.400000000000006,1.425,0.0,9.694955929999992,12.874
0.0,100.0,100.0,2.76,4188.47,4.75,0.0,0.0,6.69,4036.33,0.0,12.01,-50.0,18.0,95.0,0.0,-3991.32,55.199999999999996,1.425,0.0,9.665575424999986,13.083
0.0,100.0,100.0,2.76,4188.47,4.75,0.0,0.0,6.69,4036.33,0.0,12.01,-50.0,18.0,95.0,0.0,-3991.32,55.199999999999996,1.425,0.0,9.548053404999976,13.277
0.0,100.0,100.0,2.72,4190.2,4.74,0.0,0.0,6.7,4035.75,0.0,12.02,-50.0,16.0,95.0,0.0,-3993.46,54.400000000000006,1.422,0.0,9.459911889999987,13.478
0.0,100.0,100.0,2.72,4190.2,4.74,0.0,0.0,6.7,4035.75,0.0,12.02,-50.0,16.0,95.0,0.0,-3993.46,54.400000000000006,1.422,0.0,9.430531384999995,13.675
0.0,100.0,100.0,2.74,4189.39,4.74,0.0,0.0,6.7,4036.1,0.0,12.03,-50.0,16.0,95.0,0.0,-3992.49,54.800000000000004,1.422,0.0,9.430531384999995,13.879
0.0,100.0,100.0,2.74,4189.39,4.74,0.0,0.0,6.7,4036.1,0.0,12.03,-50.0,16.0,95.0,0.0,-3992.49,54.800000000000004,1.422,0.0,9.401150879999975,14.074
0.0,100.0,100.0,2.74,4188.01,4.74,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,18.0,95.0,0.0,-3992.65,54.800000000000004,1.422,0.0,9.401150879999975,14.275
0.0,100.0,100.0,2.74,4188.01,4.74,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,18.0,95.0,0.0,-3992.65,54.800000000000004,1.422,0.0,9.401150879999975,14.474
0.0,100.0,100.0,2.72,4189.05,4.74,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.67,54.400000000000006,1.422,0.0,9.401150879999975,14.678
0.0,100.0,100.0,2.72,4189.05,4.74,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.67,54.400000000000006,1.422,0.0,9.371770374999983,14.875
0.0,100.0,100.0,2.72,4189.05,4.74,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.67,54.400000000000006,1.422,0.0,9.283628859999979,15.075
0.0,100.0,100.0,2.78,4188.01,4.74,0.0,0.0,6.69,4036.44,0.0,11.99,-50.0,17.0,95.0,0.0,-3990.28,55.599999999999994,1.422,0.0,9.283628859999979,15.276
0.0,100.0,100.0,2.78,4188.01,4.74,0.0,0.0,6.69,4036.44,0.0,11.99,-50.0,17.0,95.0,0.0,-3990.28,55.599999999999994,1.422,0.0,9.283628859999979,15.475
0.0,100.0,100.0,2.76,4187.78,4.74,0.0,0.0,6.69,4036.67,0.0,12.0,-50.0,16.0,95.0,0.0,-3989.13,55.199999999999996,1.422,0.0,9.342389869999977,15.675
0.0,100.0,100.0,2.76,4187.78,4.74,0.0,0.0,6.69,4036.67,0.0,12.0,-50.0,16.0,95.0,0.0,-3989.13,55.199999999999996,1.422,0.0,9.283628859999979,15.874
0.0,100.0,100.0,2.75,4189.05,4.74,0.0,0.0,6.69,4036.56,0.0,11.99,-50.0,17.0,95.0,0.0,-3991.98,55.0,1.422,0.0,9.254248354999987,16.075
0.0,100.0,100.0,2.75,4189.05,4.74,0.0,0.0,6.69,4036.56,0.0,11.99,-50.0,17.0,95.0,0.0,-3991.98,55.0,1.422,0.0,9.283628859999979,16.274
0.0,100.0,100.0,2.74,4190.08,4.75,0.0,0.0,6.69,4036.21,0.0,11.99,-50.0,18.0,95.0,0.0,-3992.4,54.800000000000004,1.425,0.0,9.224867849999981,16.475
0.0,100.0,100.0,2.74,4190.08,4.75,0.0,0.0,6.69,4036.21,0.0,11.99,-50.0,18.0,95.0,0.0,-3992.4,54.800000000000004,1.425,0.0,9.136726334999977,16.674
0.0,100.0,100.0,2.74,4190.08,4.75,0.0,0.0,6.69,4036.21,0.0,11.99,-50.0,18.0,95.0,0.0,-3992.4,54.800000000000004,1.425,0.0,9.07796532499998,16.874
0.0,100.0,100.0,2.71,4188.47,4.75,0.0,0.0,6.69,4035.87,0.0,11.99,-50.0,16.0,95.0,0.0,-3993.02,54.2,1.425,0.0,9.07796532499998,17.075
0.0,100.0,100.0,2.71,4188.47,4.75,0.0,0.0,6.69,4035.87,0.0,11.99,-50.0,16.0,95.0,0.0,-3993.02,54.2,1.425,0.0,9.048584819999988,17.276
0.0,100.0,100.0,2.7,4190.66,4.75,0.0,0.0,6.69,4036.33,0.0,11.98,-50.0,17.0,95.0,0.0,-3994.07,54.0,1.425,0.0,9.019204314999982,17.477
0.0,100.0,100.0,2.7,4190.66,4.75,0.0,0.0,6.69,4036.33,0.0,11.98,-50.0,17.0,95.0,0.0,-3994.07,54.0,1.425,0.0,9.019204314999982,17.675
0.0,100.0,100.0,2.72,4189.85,4.76,0.0,0.0,6.69,4036.21,0.0,11.98,-50.0,17.0,95.0,0.0,-3993.01,54.400000000000006,1.428,0.0,9.048584819999988,17.875
0.0,100.0,100.0,2.72,4189.85,4.76,0.0,0.0,6.69,4036.21,0.0,11.98,-50.0,17.0,95.0,0.0,-3993.01,54.400000000000006,1.428,0.0,8.960443304999984,18.075
0.0,100.0,100.0,2.7,4189.28,4.74,0.0,0.0,6.68,4036.1,0.0,11.97,-50.0,16.0,95.0,0.0,-3992.65,54.0,1.422,0.0,8.98982380999999,18.276
0.0,100.0,100.0,2.7,4189.28,4.74,0.0,0.0,6.68,4036.1,0.0,11.97,-50.0,16.0,95.0,0.0,-3992.65,54.0,1.422,0.0,8.98982380999999,18.474
0.0,100.0,100.0,2.73,4190.31,4.75,0.0,0.0,6.68,4036.1,0.0,11.98,-50.0,17.0,95.0,0.0,-3991.7,54.6,1.425,0.0,8.98982380999999,18.675
0.0,100.0,100.0,2.73,4190.31,4.75,0.0,0.0,6.68,4036.1,0.0,11.98,-50.0,17.0,95.0,0.0,-3991.7,54.6,1.425,0.0,8.901682294999986,18.875
0.0,100.0,100.0,2.73,4190.31,4.75,0.0,0.0,6.68,4036.1,0.0,11.98,-50.0,17.0,95.0,0.0,-3991.7,54.6,1.425,0.0,8.87230178999998,19.075
0.0,100.0,100.0,2.74,4186.75,4.75,0.0,0.0,6.69,4036.67,0.0,12.0,-50.0,16.0,95.0,0.0,-3990.53,54.800000000000004,1.425,0.0,8.901682294999986,19.276
0.0,100.0,100.0,2.74,4186.75,4.75,0.0,0.0,6.69,4036.67,0.0,12.0,-50.0,16.0,95.0,0.0,-3990.53,54.800000000000004,1.425,0.0,8.931062799999978,19.474
0.0,100.0,100.0,2.72,4188.93,4.75,0.0,0.0,6.69,4036.67,0.0,12.01,-50.0,16.0,95.0,0.0,-3991.52,54.400000000000006,1.425,0.0,8.98982380999999,19.683
0.0,100.0,100.0,2.72,4188.93,4.75,0.0,0.0,6.69,4036.67,0.0,12.01,-50.0,16.0,95.0,0.0,-3991.52,54.400000000000006,1.425,0.0,8.901682294999986,19.874
0.0,100.0,100.0,2.74,4189.16,4.76,0.0,0.0,6.69,4036.21,0.0,12.02,-50.0,17.0,95.0,0.0,-3992.57,54.800000000000004,1.428,0.0,8.931062799999978,20.075
0.0,100.0,100.0,2.74,4189.16,4.76,0.0,0.0,6.69,4036.21,0.0,12.02,-50.0,17.0,95.0,0.0,-3992.57,54.800000000000004,1.428,0.0,8.842921284999989,20.274
0.0,100.0,100.0,2.74,4190.08,4.76,0.0,0.0,6.69,4036.56,0.0,12.02,-50.0,17.0,95.0,0.0,-3991.17,54.800000000000004,1.428,0.0,8.813540779999983,20.483
0.0,100.0,100.0,2.74,4190.08,4.76,0.0,0.0,6.69,4036.56,0.0,12.02,-50.0,17.0,95.0,0.0,-3991.17,54.800000000000004,1.428,0.0,8.842921284999989,20.676
0.0,100.0,100.0,2.74,4188.24,4.76,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.03,54.800000000000004,1.428,0.0,8.813540779999983,20.877
0.0,100.0,100.0,2.74,4188.24,4.76,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.03,54.800000000000004,1.428,0.0,8.754779769999985,21.075
0.0,100.0,100.0,2.74,4188.24,4.76,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.03,54.800000000000004,1.428,0.0,8.78416027499999,21.282
0.0,100.0,100.0,2.78,4188.93,4.75,0.0,0.0,6.69,4036.1,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.36,55.599999999999994,1.425,0.0,8.842921284999989,21.476
0.0,100.0,100.0,2.78,4188.93,4.75,0.0,0.0,6.69,4036.1,0.0,12.01,-50.0,17.0,95.0,0.0,-3991.36,55.599999999999994,1.425,0.0,8.842921284999989,21.674
0.0,100.0,100.0,2.78,4190.08,4.75,0.0,0.0,6.69,4035.87,0.0,12.0,-50.0,16.0,95.0,0.0,-3992.53,55.599999999999994,1.425,0.0,8.87230178999998,21.876
0.0,100.0,100.0,2.78,4190.08,4.75,0.0,0.0,6.69,4035.87,0.0,12.0,-50.0,16.0,95.0,0.0,-3992.53,55.599999999999994,1.425,0.0,8.813540779999983,22.077
0.0,100.0,100.0,2.75,4192.04,4.74,0.0,0.0,6.69,4036.21,0.0,12.0,-50.0,17.0,95.0,0.0,-3993.93,55.0,1.422,0.0,8.696018759999973,22.277
0.0,100.0,100.0,2.75,4192.04,4.74,0.0,0.0,6.69,4036.21,0.0,12.0,-50.0,17.0,95.0,0.0,-3993.93,55.0,1.422,0.0,8.754779769999985,22.475
0.0,100.0,100.0,2.77,4189.39,4.72,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,15.0,95.0,0.0,-3992.36,55.4,1.416,0.0,8.813540779999983,22.676
0.0,100.0,100.0,2.77,4189.39,4.72,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,15.0,95.0,0.0,-3992.36,55.4,1.416,0.0,8.87230178999998,22.877
0.0,100.0,100.0,2.77,4189.39,4.72,0.0,0.0,6.69,4036.21,0.0,12.01,-50.0,15.0,95.0,0.0,-3992.36,55.4,1.416,0.0,8.78416027499999,23.077
0.0,100.0,100.0,2.73,4188.36,4.75,0.0,0.0,6.69,4036.67,0.0,11.99,-50.0,16.0,95.0,0.0,-3990.98,54.6,1.425,0.0,8.754779769999985,23.277
0.0,100.0,100.0,2.73,4188.36,4.75,0.0,0.0,6.69,4036.67,0.0,11.99,-50.0,16.0,95.0,0.0,-3990.98,54.6,1.425,0.0,8.813540779999983,23.474
0.0,100.0,100.0,2.74,4190.66,4.76,0.0,0.0,6.69,4036.56,0.0,11.99,-50.0,15.0,95.0,0.0,-3992.84,54.800000000000004,1.428,0.0,8.842921284999989,23.684
0.0,100.0,100.0,2.74,4190.66,4.76,0.0,0.0,6.69,4036.56,0.0,11.99,-50.0,15.0,95.0,0.0,-3992.84,54.800000000000004,1.428,0.0,8.87230178999998,23.875
0.0,100.0,100.0,2.74,4188.36,4.75,0.0,0.0,6.69,4036.56,0.0,12.0,-50.0,17.0,95.0,0.0,-3990.79,54.800000000000004,1.425,0.0,8.960443304999984,24.076
0.0,100.0,100.0,2.74,4188.36,4.75,0.0,0.0,6.69,4036.56,0.0,12.0,-50.0,17.0,95.0,0.0,-3990.79,54.800000000000004,1.425,0.0,8.960443304999984,24.274
0.0,100.0,100.0,2.72,4188.01,4.76,0.0,0.0,6.69,4036.56,0.0,12.0,-50.0,17.0,95.0,0.0,-3992.85,54.400000000000006,1.428,0.0,8.901682294999986,24.484
0.0,100.0,100.0,2.72,4188.01,4.76,0.0,0.0,6.69,4036.56,0.0,12.0,-50.0,17.0,95.0,0.0,-3992.85,54.400000000000006,1.428,0.0,8.901682294999986,24.675
0.0,100.0,100.0,2.74,4190.66,4.74,0.0,0.0,6.69,4036.67,0.0,12.01,-50.0,16.0,95.0,0.0,-3993.36,54.800000000000004,1.422,0.0,9.019204314999982,24.875
0.0,100.0,100.0,2.74,4190.66,4.74,0.0,0.0,6.69,4036.67,0.0,12.01,-50.0,16.0,95.0,0.0,-3993.36,54.800000000000004,1.422,0.0,9.048584819999988,25.074
0.0,100.0,100.0,2.74,4190.66,4.74,0.0,0.0,6.69,4036.67,0.0,12.01,-50.0,16.0,95.0,0.0,-3993.36,54.800000000000004,1.422,0.0,9.048584819999988,25.282
