SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2Ref byte (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),Total current multiplier (mA),zon power (W),wind power (W),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,27.235117414999976,0.75
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,27.440780949999976,0.958
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,27.58768347499999,1.158
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,27.705205494999987,1.359
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,27.734585999999993,1.559
0.0,0.0,0.0,1.69,-4.6,0.0,0.0,100.0,2.33,1.15,0.0,9.32,3.0,12.0,0.0,0.0,4.6,0.0,0.0,-42.872,27.85210801999999,3.956
0.0,0.0,0.0,1.69,-4.6,0.0,0.0,100.0,2.33,1.15,0.0,9.32,3.0,12.0,0.0,0.0,4.6,0.0,0.0,-42.872,27.99901054499999,4.134
0.0,0.0,0.0,2.11,-10.21,0.0,0.0,0.0,2.83,17.68,2.0,10.96,-6.0,13.0,0.0,0.0,10.21,0.0,0.0,-111.90160000000002,28.116532564999986,4.345
0.0,0.0,0.0,2.11,-10.21,0.0,0.0,0.0,2.83,17.68,2.0,10.96,-6.0,13.0,0.0,0.0,10.21,0.0,0.0,-111.90160000000002,28.263435089999987,4.554
0.0,0.0,0.0,2.13,-5.89,0.0,0.0,100.0,2.91,26.59,0.0,10.94,10.0,12.0,0.0,0.0,5.890000000000001,0.0,0.0,-64.4366,28.351576604999977,4.761
0.0,0.0,0.0,2.13,-5.89,0.0,0.0,100.0,2.91,26.59,0.0,10.94,10.0,12.0,0.0,0.0,5.890000000000001,0.0,0.0,-64.4366,28.380957109999997,4.958
0.0,0.0,0.0,2.13,-5.89,0.0,0.0,100.0,2.91,26.59,0.0,10.94,10.0,12.0,0.0,0.0,5.890000000000001,0.0,0.0,-64.4366,28.41033761499999,5.158
0.0,0.0,0.0,2.12,-2.3,0.0,0.0,0.0,2.93,-3.45,0.0,10.9,0.0,11.0,0.0,0.0,2.3,0.0,0.0,-25.07,28.41033761499999,5.359
0.0,0.0,0.0,2.12,-2.3,0.0,0.0,0.0,2.93,-3.45,0.0,10.9,0.0,11.0,0.0,0.0,2.3,0.0,0.0,-25.07,28.469098624999987,5.559
0.0,0.0,0.0,2.11,-5.61,0.0,0.0,0.0,2.97,22.28,3.0,10.91,-7.0,13.0,0.0,0.0,5.61,0.0,0.0,-61.2051,28.557240139999976,5.759
0.0,0.0,0.0,2.11,-5.61,0.0,0.0,0.0,2.97,22.28,3.0,10.91,-7.0,13.0,0.0,0.0,5.61,0.0,0.0,-61.2051,28.674762159999986,5.958
0.0,0.0,0.0,2.14,-1.58,0.0,0.0,100.0,3.05,47.01,0.0,10.91,11.0,12.0,0.0,0.0,1.58,0.0,0.0,-17.2378,28.733523169999984,6.159
0.0,0.0,0.0,2.14,-1.58,0.0,0.0,100.0,3.05,47.01,0.0,10.91,11.0,12.0,0.0,0.0,1.58,0.0,0.0,-17.2378,28.821664684999988,6.358
0.0,0.0,0.0,2.14,-1.58,0.0,0.0,100.0,3.05,47.01,0.0,10.91,11.0,12.0,0.0,0.0,1.58,0.0,0.0,-17.2378,28.96856720999999,6.56
0.0,0.0,0.0,2.11,-7.62,0.0,0.0,100.0,3.0,-1.01,0.0,10.93,91.0,13.0,0.0,0.0,7.619999999999999,0.0,0.0,-83.28659999999999,29.027328219999987,6.759
0.0,0.0,0.0,2.11,-7.62,0.0,0.0,100.0,3.0,-1.01,0.0,10.93,91.0,13.0,0.0,0.0,7.619999999999999,0.0,0.0,-83.28659999999999,29.20361124999998,6.958
0.0,0.0,0.0,2.13,-0.86,0.0,0.0,0.0,3.0,7.76,3.0,10.95,-7.0,12.0,0.0,0.0,0.86,0.0,0.0,-9.417,29.379894279999988,7.16
0.0,0.0,0.0,2.13,-0.86,0.0,0.0,0.0,3.0,7.76,3.0,10.95,-7.0,12.0,0.0,0.0,0.86,0.0,0.0,-9.417,29.379894279999988,7.358
0.0,0.0,0.0,2.12,-6.76,0.0,0.0,100.0,3.08,68.86,0.0,10.94,11.0,13.0,0.0,0.0,6.76,0.0,0.0,-73.95439999999999,29.52679680499999,7.559
