SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),Total current multiplier (mA),zon power (W),wind power (W),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,0.0,4653.99,2.1,0.6,0.0,1114.83,4666.99,0.0,0.0,-43101912.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,5.889
0.0,0.0,0.0,0.0,4653.88,2.1,0.6,0.0,1280.35,4661.24,0.0,0.0,-47339588.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.093
0.0,0.0,0.0,0.0,4653.88,2.1,0.6,0.0,1280.35,4661.24,0.0,0.0,-47339588.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.3
0.0,0.0,0.0,0.0,4651.23,2.09,0.6,0.0,1445.88,4661.12,0.0,0.0,-51591556.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.505
0.0,0.0,0.0,0.0,4651.23,2.09,0.6,0.0,1445.88,4661.12,0.0,0.0,-51591556.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.701
0.0,0.0,0.0,0.0,4651.23,2.09,0.6,0.0,1445.88,4661.12,0.0,0.0,-51591556.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.911
0.0,0.0,0.0,0.0,4649.16,2.09,0.6,0.0,1611.4,4663.65,0.0,0.0,-55845468.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.11
0.0,0.0,0.0,0.0,4649.16,2.09,0.6,0.0,1611.4,4663.65,0.0,0.0,-55845468.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.312
0.0,0.0,0.0,0.0,4646.86,2.1,0.6,0.0,1776.93,4659.97,0.0,0.0,-60099892.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.519
0.0,0.0,0.0,0.0,4646.86,2.1,0.6,0.0,1776.93,4659.97,0.0,0.0,-60099892.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.717
0.0,0.0,0.0,0.0,4653.53,2.09,0.6,0.0,1942.45,4662.27,0.0,0.0,-64345568.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.926
0.0,0.0,0.0,0.0,4653.53,2.09,0.6,0.0,1942.45,4662.27,0.0,0.0,-64345568.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.127
0.0,0.0,0.0,0.0,4652.38,2.09,0.6,0.0,2107.98,4660.66,0.0,0.0,-68599160.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.332
0.0,0.0,0.0,0.0,4652.38,2.09,0.6,0.0,2107.98,4660.66,0.0,0.0,-68599160.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.529
0.0,0.0,0.0,0.0,4652.38,2.09,0.6,0.0,2107.98,4660.66,0.0,0.0,-68599160.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.734
0.0,0.0,0.0,0.0,4646.98,2.1,0.6,0.0,2273.5,4662.04,0.0,0.0,-72851096.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.941
0.0,0.0,0.0,0.0,4646.98,2.1,0.6,0.0,2273.5,4662.04,0.0,0.0,-72851096.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.142
0.0,0.0,0.0,0.0,4645.37,2.1,0.6,0.0,2439.03,4659.05,0.0,0.0,-77085840.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.349
0.0,0.0,0.0,0.0,4645.37,2.1,0.6,0.0,2439.03,4659.05,0.0,0.0,-77085840.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.552
0.0,0.0,0.0,0.0,4648.13,2.1,0.6,0.0,2604.55,4655.95,0.0,0.0,-81338296.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.75
0.0,0.0,0.0,0.0,4648.13,2.1,0.6,0.0,2604.55,4655.95,0.0,0.0,-81338296.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.959
0.0,0.0,0.0,0.0,4654.57,2.1,0.6,0.0,2770.08,4664.8,0.0,0.0,-85590824.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.156
0.0,0.0,0.0,0.0,4654.57,2.1,0.6,0.0,2770.08,4664.8,0.0,0.0,-85590824.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.359
0.0,0.0,0.0,0.0,4654.57,2.1,0.6,0.0,2770.08,4664.8,0.0,0.0,-85590824.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.566
0.0,0.0,0.0,0.0,4652.04,2.1,0.6,0.0,2935.61,4665.03,0.0,0.0,-89837392.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.767
0.0,0.0,0.0,0.0,4652.04,2.1,0.6,0.0,2935.61,4665.03,0.0,0.0,-89837392.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.969
0.0,0.0,0.0,0.0,4645.25,2.1,0.6,0.0,3101.13,4658.71,0.0,0.0,-94090840.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.175
0.0,0.0,0.0,0.0,4645.25,2.1,0.6,0.0,3101.13,4658.71,0.0,0.0,-94090840.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.375
0.0,0.0,0.0,0.0,4649.97,2.1,0.6,0.0,3266.66,4659.86,0.0,0.0,-98344568.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.579
0.0,0.0,0.0,0.0,4649.97,2.1,0.6,0.0,3266.66,4659.86,0.0,0.0,-98344568.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.78
0.0,0.0,0.0,0.0,4652.61,2.1,0.6,0.0,3432.18,4663.54,0.0,0.0,-102599040.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.989
0.0,0.0,0.0,0.0,4652.61,2.1,0.6,0.0,3432.18,4663.54,0.0,0.0,-102599040.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.194
0.0,0.0,0.0,0.0,4652.61,2.1,0.6,0.0,3432.18,4663.54,0.0,0.0,-102599040.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.389
0.0,0.0,0.0,0.0,4648.59,2.1,0.6,0.0,3597.71,4660.43,0.0,0.0,-106860376.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.595
0.0,0.0,0.0,0.0,4648.59,2.1,0.6,0.0,3597.71,4660.43,0.0,0.0,-106860376.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.796
0.0,0.0,0.0,0.0,4648.47,2.1,0.6,0.0,3763.23,4658.94,0.0,0.0,-111131184.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.001
0.0,0.0,0.0,0.0,4648.47,2.1,0.6,0.0,3763.23,4658.94,0.0,0.0,-111131184.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.202
0.0,0.0,0.0,0.0,4644.45,2.1,0.6,0.0,3928.76,4656.87,0.0,0.0,-115390520.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.406
0.0,0.0,0.0,0.0,4644.45,2.1,0.6,0.0,3928.76,4656.87,0.0,0.0,-115390520.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.609
0.0,0.0,0.0,0.0,4644.91,2.1,0.6,0.0,4094.28,4657.56,0.0,0.0,-119660328.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.816
0.0,0.0,0.0,0.0,4644.91,2.1,0.6,0.0,4094.28,4657.56,0.0,0.0,-119660328.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,14.015
0.0,0.0,0.0,0.0,4644.91,2.1,0.6,0.0,4094.28,4657.56,0.0,0.0,-119660328.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,14.22
0.0,0.0,0.0,0.0,4646.75,2.1,0.6,0.0,4259.81,4659.17,0.0,0.0,-123931136.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,14.423
0.0,0.0,0.0,0.0,4646.75,2.1,0.6,0.0,4259.81,4659.17,0.0,0.0,-123931136.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,14.625
0.0,0.0,0.0,0.0,4648.47,2.1,0.6,0.0,4425.33,4658.71,0.0,0.0,-128202184.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,14.831
0.0,0.0,0.0,0.0,4648.47,2.1,0.6,0.0,4425.33,4658.71,0.0,0.0,-128202184.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,15.028
0.0,0.0,0.0,0.0,4647.9,2.1,0.6,0.0,4590.86,4658.48,0.0,0.0,-132462912.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,15.236
0.0,0.0,0.0,0.0,4647.9,2.1,0.6,0.0,4590.86,4658.48,0.0,0.0,-132462912.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,15.443
0.0,0.0,0.0,0.0,4647.67,2.1,0.6,0.0,4756.38,4659.4,0.0,0.0,-136731152.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,15.642
0.0,0.0,0.0,0.0,4647.67,2.1,0.6,0.0,4756.38,4659.4,0.0,0.0,-136731152.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,15.845
0.0,0.0,0.0,0.0,4647.67,2.1,0.6,0.0,4756.38,4659.4,0.0,0.0,-136731152.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,16.05
0.0,0.0,0.0,0.0,4649.16,2.1,0.6,0.0,4921.91,4660.43,0.0,0.0,-140992720.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,16.251
0.0,0.0,0.0,0.0,4649.16,2.1,0.6,0.0,4921.91,4660.43,0.0,0.0,-140992720.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,16.453
0.0,0.0,0.0,0.0,4647.78,2.1,0.6,0.0,5087.43,4661.12,0.0,0.0,-145264240.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,16.661
0.0,0.0,0.0,0.0,4647.78,2.1,0.6,0.0,5087.43,4661.12,0.0,0.0,-145264240.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,16.865
0.0,0.0,0.0,0.0,4645.94,2.1,0.6,0.0,5252.96,4657.9,0.0,0.0,-149526352.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,17.063
0.0,0.0,0.0,0.0,4645.94,2.1,0.6,0.0,5252.96,4657.9,0.0,0.0,-149526352.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,17.264
0.0,0.0,0.0,0.0,4647.32,2.1,0.6,0.0,5418.48,4659.28,0.0,0.0,-153798272.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,17.477
0.0,0.0,0.0,0.0,4647.32,2.1,0.6,0.0,5418.48,4659.28,0.0,0.0,-153798272.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,17.672
0.0,0.0,0.0,0.0,4647.32,2.1,0.6,0.0,5418.48,4659.28,0.0,0.0,-153798272.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,17.877
0.0,0.0,0.0,0.0,4646.98,2.1,0.6,0.0,5584.01,4658.59,0.0,0.0,-158068368.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,18.08
0.0,0.0,0.0,0.0,4646.98,2.1,0.6,0.0,5584.01,4658.59,0.0,0.0,-158068368.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,18.28
0.0,0.0,0.0,0.0,4649.51,2.1,0.6,0.0,5749.53,4659.28,0.0,0.0,-162330704.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,18.487
0.0,0.0,0.0,0.0,4649.51,2.1,0.6,0.0,5749.53,4659.28,0.0,0.0,-162330704.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,18.689
0.0,0.0,0.0,0.0,4651.81,2.1,0.6,0.0,5915.06,4662.39,0.0,0.0,-166601440.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,18.899
0.0,0.0,0.0,0.0,4651.81,2.1,0.6,0.0,5915.06,4662.39,0.0,0.0,-166601440.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,19.092
0.0,0.0,0.0,0.0,4649.74,2.1,0.6,0.0,6080.59,4660.78,0.0,0.0,-170863520.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,19.296
0.0,0.0,0.0,0.0,4649.74,2.1,0.6,0.0,6080.59,4660.78,0.0,0.0,-170863520.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,19.5
0.0,0.0,0.0,0.0,4649.74,2.1,0.6,0.0,6080.59,4660.78,0.0,0.0,-170863520.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,19.702
0.0,0.0,0.0,0.0,4651.69,2.1,0.6,0.0,6246.11,4663.19,0.0,0.0,-175136912.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,19.908
0.0,0.0,0.0,0.0,4651.69,2.1,0.6,0.0,6246.11,4663.19,0.0,0.0,-175136912.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,20.113
0.0,0.0,0.0,0.0,4647.78,2.1,0.6,0.0,6411.64,4659.74,0.0,0.0,-179400240.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,20.312
0.0,0.0,0.0,0.0,4647.78,2.1,0.6,0.0,6411.64,4659.74,0.0,0.0,-179400240.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,20.521
0.0,0.0,0.0,0.0,4648.24,2.1,0.6,0.0,6577.16,4658.36,0.0,0.0,-183673376.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,20.724
0.0,0.0,0.0,0.0,4648.24,2.1,0.6,0.0,6577.16,4658.36,0.0,0.0,-183673376.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,20.926
0.0,0.0,0.0,0.0,4649.05,2.1,0.6,0.0,6742.69,4661.35,0.0,0.0,-187945392.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,21.127
0.0,0.0,0.0,0.0,4649.05,2.1,0.6,0.0,6742.69,4661.35,0.0,0.0,-187945392.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,21.33
0.0,0.0,0.0,0.0,4649.05,2.1,0.6,0.0,6742.69,4661.35,0.0,0.0,-187945392.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,21.538
0.0,0.0,0.0,0.0,4649.16,2.1,0.6,0.0,6908.21,4659.74,0.0,0.0,-192217584.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,21.736
0.0,0.0,0.0,0.0,4649.16,2.1,0.6,0.0,6908.21,4659.74,0.0,0.0,-192217584.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,21.936
0.0,0.0,0.0,0.0,4651.81,2.1,0.6,0.0,7073.74,4663.08,0.0,0.0,-196480768.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,22.141
0.0,0.0,0.0,0.0,4651.81,2.1,0.6,0.0,7073.74,4663.08,0.0,0.0,-196480768.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,22.343
0.0,0.0,0.0,0.0,4650.66,2.1,0.6,0.0,7239.26,4661.35,0.0,0.0,-200752544.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,22.546
0.0,0.0,0.0,0.0,4650.66,2.1,0.6,0.0,7239.26,4661.35,0.0,0.0,-200752544.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,22.749
0.0,0.0,0.0,0.0,4649.85,2.1,0.6,0.0,7404.79,4661.24,0.0,0.0,-205015360.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,22.954
0.0,0.0,0.0,0.0,4649.85,2.1,0.6,0.0,7404.79,4661.24,0.0,0.0,-205015360.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,23.157
0.0,0.0,0.0,0.0,4649.85,2.1,0.6,0.0,7404.79,4661.24,0.0,0.0,-205015360.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,23.364
0.0,0.0,0.0,0.0,4649.74,2.1,0.6,0.0,7570.31,4662.85,0.0,0.0,-209278320.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,23.562
0.0,0.0,0.0,0.0,4649.74,2.1,0.6,0.0,7570.31,4662.85,0.0,0.0,-209278320.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,23.766
0.0,0.0,0.0,0.0,4649.16,2.1,0.6,0.0,7735.84,4659.74,0.0,0.0,-213551568.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,23.969
0.0,0.0,0.0,0.0,4649.16,2.1,0.6,0.0,7735.84,4659.74,0.0,0.0,-213551568.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,24.178
0.0,0.0,0.0,0.0,4651.46,2.1,0.6,0.0,7901.36,4664.34,0.0,0.0,-217826320.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,24.375
0.0,0.0,0.0,0.0,4651.46,2.1,0.6,0.0,7901.36,4664.34,0.0,0.0,-217826320.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,24.58
0.0,0.0,0.0,0.0,4651.46,2.1,0.6,0.0,8066.89,4661.7,0.0,0.0,-222100240.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,24.788
0.0,0.0,0.0,0.0,4651.46,2.1,0.6,0.0,8066.89,4661.7,0.0,0.0,-222100240.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,24.985
0.0,0.0,0.0,0.0,4651.46,2.1,0.6,0.0,8066.89,4661.7,0.0,0.0,-222100240.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,25.189
0.0,0.0,0.0,0.0,4652.04,2.1,0.6,0.0,8232.41,4662.5,0.0,0.0,-226364832.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,25.395
0.0,0.0,0.0,0.0,4652.04,2.1,0.6,0.0,8232.41,4662.5,0.0,0.0,-226364832.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,25.593
0.0,0.0,0.0,0.0,4649.28,2.1,0.6,0.0,8397.94,4660.09,0.0,0.0,-230634896.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,25.798
0.0,0.0,0.0,0.0,4649.28,2.1,0.6,0.0,8397.94,4660.09,0.0,0.0,-230634896.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,25.999
0.0,0.0,0.0,0.0,4648.47,2.1,0.6,0.0,8563.46,4659.4,0.0,0.0,-234904800.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,26.202
0.0,0.0,0.0,0.0,4648.47,2.1,0.6,0.0,8563.46,4659.4,0.0,0.0,-234904800.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,26.409
0.0,0.0,0.0,0.0,4646.86,2.1,0.6,0.0,8728.99,4658.48,0.0,0.0,-239164960.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,26.611
0.0,0.0,0.0,0.0,4646.86,2.1,0.6,0.0,8728.99,4658.48,0.0,0.0,-239164960.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,26.811
0.0,0.0,0.0,0.0,4646.86,2.1,0.6,0.0,8728.99,4658.48,0.0,0.0,-239164960.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,27.015
0.0,0.0,0.0,0.0,4643.53,2.1,0.6,0.0,8894.51,4655.03,0.0,0.0,-243424896.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,27.222
0.0,0.0,0.0,0.0,4643.53,2.1,0.6,0.0,8894.51,4655.03,0.0,0.0,-243424896.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,27.422
0.0,0.0,0.0,0.0,4644.45,2.1,0.6,0.0,9060.04,4656.75,0.0,0.0,-247693712.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,27.627
0.0,0.0,0.0,0.0,4644.45,2.1,0.6,0.0,9060.04,4656.75,0.0,0.0,-247693712.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,27.827
0.0,0.0,0.0,0.0,4647.09,2.1,0.6,0.0,9225.56,4659.4,0.0,0.0,-251963648.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,28.032
0.0,0.0,0.0,0.0,4647.09,2.1,0.6,0.0,9225.56,4659.4,0.0,0.0,-251963648.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,28.235
0.0,0.0,0.0,0.0,4649.51,2.1,0.6,0.0,9391.09,4659.74,0.0,0.0,-256226000.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,28.471
0.0,0.0,0.0,0.0,4649.51,2.1,0.6,0.0,9391.09,4659.74,0.0,0.0,-256226000.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,28.642
0.0,0.0,0.0,0.0,4649.51,2.1,0.6,0.0,9391.09,4659.74,0.0,0.0,-256226000.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,28.843
0.0,0.0,0.0,0.0,4648.13,2.1,0.6,0.0,9556.61,4659.86,0.0,0.0,-260495680.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,29.046
0.0,0.0,0.0,0.0,4648.13,2.1,0.6,0.0,9556.61,4659.86,0.0,0.0,-260495680.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,29.257
