SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2Ref byte (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),Total current multiplier (mA),zon power (W),wind power (W),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,1.027
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,1.21
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,1.41
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,1.617
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,1.819
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,2.021
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,2.222
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,2.425
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,2.629
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,83.5575455,2.835
0.0,0.0,0.0,0.0,4631.8,0.44,0.13,0.0,126.57,4577.63,24.0,0.01,-128.0,15.0,0.0,0.0,20.807743262499997,0.0,16.64619461,46.318000000000005,83.5575455,3.036
0.0,0.0,0.0,0.0,4631.8,0.44,0.13,0.0,126.57,4577.63,24.0,0.01,-128.0,15.0,0.0,0.0,20.807743262499997,0.0,16.64619461,46.318000000000005,83.5575455,3.242
0.0,0.0,0.0,0.0,4671.47,0.97,0.28,0.0,301.83,4694.82,24.0,0.01,-128.0,15.0,0.0,0.0,24.7962345875,0.0,19.83698767,46.7147,83.5575455,3.45
0.0,0.0,0.0,0.0,4671.47,0.97,0.28,0.0,301.83,4694.82,24.0,0.01,-128.0,15.0,0.0,0.0,24.7962345875,0.0,19.83698767,46.7147,83.5575455,3.653
0.0,0.0,0.0,0.0,4694.47,1.49,0.43,0.0,477.08,4707.7,24.0,0.01,-128.0,15.0,0.0,0.0,13.101627137500001,0.0,10.48130171,46.944700000000005,83.5575455,3.852
0.0,0.0,0.0,0.0,4694.47,1.49,0.43,0.0,477.08,4707.7,24.0,0.01,-128.0,15.0,0.0,0.0,13.101627137500001,0.0,10.48130171,46.944700000000005,83.5575455,4.052
0.0,0.0,0.0,0.0,4694.47,1.49,0.43,0.0,477.08,4707.7,24.0,0.01,-128.0,15.0,0.0,0.0,13.101627137500001,0.0,10.48130171,46.944700000000005,83.5575455,4.254
0.0,0.0,0.0,0.0,4714.37,2.01,0.58,0.0,652.33,4731.73,24.0,0.01,-128.0,15.0,0.0,0.0,0.0,0.0,0.0,47.1437,83.5575455,4.459
0.0,0.0,0.0,0.0,4714.37,2.01,0.58,0.0,652.33,4731.73,24.0,0.01,-128.0,15.0,0.0,0.0,0.0,0.0,0.0,47.1437,83.5575455,4.661
0.0,0.0,0.0,0.0,4705.97,2.02,0.58,0.0,827.6,4714.14,24.0,0.0,-128.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5575455,4.87
0.0,0.0,0.0,0.0,4705.97,2.02,0.58,0.0,827.6,4714.14,24.0,0.0,-128.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5575455,5.066
0.0,0.0,0.0,0.0,4691.6,2.02,0.58,0.0,1002.86,4703.9,24.0,0.0,-128.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5575455,5.274
