SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2Ref byte (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),Total current multiplier (mA),zon power (W),wind power (W),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.200801494999979,0.913
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.142040484999981,1.105
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.200801494999979,1.293
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.230181999999985,1.49
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.230181999999985,1.686
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.259562504999977,1.887
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.230181999999985,2.086
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.230181999999985,2.288
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,4.200801494999979,2.486
0.0,0.0,0.0,0.41,-1.29,0.0,0.0,0.0,0.53,-5.18,0.0,2.27,0.0,11.0,0.0,0.0,1.29,0.0,0.0,-2.9283,4.230181999999985,2.689
0.0,0.0,0.0,0.41,-1.29,0.0,0.0,0.0,0.53,-5.18,0.0,2.27,0.0,11.0,0.0,0.0,1.29,0.0,0.0,-2.9283,4.200801494999979,2.886
0.0,0.0,0.0,1.14,1.29,0.0,0.0,0.0,1.25,-1.01,0.0,5.1,-1.0,12.0,0.0,0.0,-1.29,0.0,0.0,6.579,4.259562504999977,3.089
0.0,0.0,0.0,1.14,1.29,0.0,0.0,0.0,1.25,-1.01,0.0,5.1,-1.0,12.0,0.0,0.0,-1.29,0.0,0.0,6.579,4.259562504999977,3.286
0.0,0.0,0.0,1.14,1.29,0.0,0.0,0.0,1.25,-1.01,0.0,5.1,-1.0,12.0,0.0,0.0,-1.29,0.0,0.0,6.579,4.259562504999977,3.49
0.0,0.0,0.0,1.88,4.74,0.0,0.0,0.0,1.98,-4.03,0.0,7.93,0.0,12.0,0.0,0.0,-4.74,0.0,0.0,37.5882,4.318323514999975,3.688
0.0,0.0,0.0,1.88,4.74,0.0,0.0,0.0,1.98,-4.03,0.0,7.93,0.0,12.0,0.0,0.0,-4.74,0.0,0.0,37.5882,4.377084524999987,3.886
0.0,0.0,0.0,2.6,6.04,0.0,0.0,0.0,2.71,-6.32,0.0,10.76,0.0,11.0,0.0,0.0,-6.039999999999999,0.0,0.0,64.9904,4.318323514999975,4.087
0.0,0.0,0.0,2.6,6.04,0.0,0.0,0.0,2.71,-6.32,0.0,10.76,0.0,11.0,0.0,0.0,-6.039999999999999,0.0,0.0,64.9904,4.318323514999975,4.286
0.0,0.0,0.0,2.84,1.87,0.0,0.0,0.0,2.83,-3.02,0.0,10.99,0.0,11.0,0.0,0.0,-1.87,0.0,0.0,20.5513,4.318323514999975,4.487
0.0,0.0,0.0,2.84,1.87,0.0,0.0,0.0,2.83,-3.02,0.0,10.99,0.0,11.0,0.0,0.0,-1.87,0.0,0.0,20.5513,4.318323514999975,4.686
0.0,0.0,0.0,2.84,4.74,0.0,0.0,0.0,2.83,-5.46,0.0,10.99,0.0,13.0,0.0,0.0,-4.74,0.0,0.0,52.092600000000004,4.347704019999995,4.888
0.0,0.0,0.0,2.84,4.74,0.0,0.0,0.0,2.83,-5.46,0.0,10.99,0.0,13.0,0.0,0.0,-4.74,0.0,0.0,52.092600000000004,4.318323514999975,5.086
0.0,0.0,0.0,2.84,4.74,0.0,0.0,0.0,2.83,-5.46,0.0,10.99,0.0,13.0,0.0,0.0,-4.74,0.0,0.0,52.092600000000004,4.347704019999995,5.287
0.0,0.0,0.0,2.84,7.04,0.0,0.0,0.0,2.82,4.74,0.0,10.99,0.0,11.0,0.0,0.0,-7.04,0.0,0.0,77.3696,4.347704019999995,5.487
0.0,0.0,0.0,2.84,7.04,0.0,0.0,0.0,2.82,4.74,0.0,10.99,0.0,11.0,0.0,0.0,-7.04,0.0,0.0,77.3696,4.347704019999995,5.687
0.0,0.0,0.0,2.84,-1.29,0.0,0.0,0.0,2.83,-2.3,0.0,10.99,0.0,11.0,0.0,0.0,1.29,0.0,0.0,-14.177100000000001,4.377084524999987,5.887
0.0,0.0,0.0,2.84,-1.29,0.0,0.0,0.0,2.83,-2.3,0.0,10.99,0.0,11.0,0.0,0.0,1.29,0.0,0.0,-14.177100000000001,4.377084524999987,6.086
0.0,0.0,0.0,2.83,1.29,0.0,0.0,0.0,2.83,-3.88,0.0,11.0,-1.0,13.0,0.0,0.0,-1.29,0.0,0.0,14.190000000000001,4.347704019999995,6.287
0.0,0.0,0.0,2.83,1.29,0.0,0.0,0.0,2.83,-3.88,0.0,11.0,-1.0,13.0,0.0,0.0,-1.29,0.0,0.0,14.190000000000001,4.377084524999987,6.49
0.0,0.0,0.0,2.78,1.87,0.0,0.0,0.0,2.83,-1.15,0.0,11.0,0.0,11.0,0.0,0.0,-1.87,0.0,0.0,20.57,4.377084524999987,6.687
0.0,0.0,0.0,2.78,1.87,0.0,0.0,0.0,2.83,-1.15,0.0,11.0,0.0,11.0,0.0,0.0,-1.87,0.0,0.0,20.57,4.406465029999978,6.886
0.0,0.0,0.0,2.75,2.44,0.0,0.0,0.0,2.83,-2.16,0.0,11.0,0.0,12.0,0.0,0.0,-2.44,0.0,0.0,26.84,4.435845534999984,7.088
0.0,0.0,0.0,2.75,2.44,0.0,0.0,0.0,2.83,-2.16,0.0,11.0,0.0,12.0,0.0,0.0,-2.44,0.0,0.0,26.84,4.377084524999987,7.29
0.0,0.0,0.0,2.75,2.44,0.0,0.0,0.0,2.83,-2.16,0.0,11.0,0.0,12.0,0.0,0.0,-2.44,0.0,0.0,26.84,4.318323514999975,7.486
0.0,0.0,0.0,2.74,-3.74,0.0,0.0,0.0,2.82,-2.88,0.0,11.0,0.0,12.0,0.0,0.0,3.74,0.0,0.0,-41.14,4.318323514999975,7.687
0.0,0.0,0.0,2.74,-3.74,0.0,0.0,0.0,2.82,-2.88,0.0,11.0,0.0,12.0,0.0,0.0,3.74,0.0,0.0,-41.14,4.259562504999977,7.886
0.0,0.0,0.0,2.79,4.31,0.0,0.0,0.0,2.81,-1.87,0.0,11.0,-1.0,12.0,0.0,0.0,-4.31,0.0,0.0,47.41,4.200801494999979,8.093
0.0,0.0,0.0,2.79,4.31,0.0,0.0,0.0,2.81,-1.87,0.0,11.0,-1.0,12.0,0.0,0.0,-4.31,0.0,0.0,47.41,4.200801494999979,8.287
0.0,0.0,0.0,2.83,8.63,0.0,0.0,0.0,2.8,-3.02,0.0,11.0,0.0,11.0,0.0,0.0,-8.63,0.0,0.0,94.93,4.200801494999979,8.487
0.0,0.0,0.0,2.83,8.63,0.0,0.0,0.0,2.8,-3.02,0.0,11.0,0.0,11.0,0.0,0.0,-8.63,0.0,0.0,94.93,4.200801494999979,8.688
100.0,0.0,0.0,2.86,4.46,0.0,0.0,0.0,2.8,-3.88,0.0,11.0,0.0,12.0,0.0,0.0,99.00293636363637,56.904615,0.0,49.06,4.200801494999979,0.047
100.0,0.0,0.0,2.86,4.46,0.0,0.0,0.0,2.8,-3.88,0.0,11.0,0.0,12.0,0.0,0.0,99.00293636363637,56.904615,0.0,49.06,4.142040484999981,0.245
100.0,0.0,0.0,2.86,4.46,0.0,0.0,0.0,2.8,-3.88,0.0,11.0,0.0,12.0,0.0,0.0,99.00293636363637,56.904615,0.0,49.06,4.142040484999981,0.445
100.0,0.0,0.0,2.87,4.46,0.0,0.0,0.0,2.94,23.72,2.0,10.99,-5.0,13.0,0.0,0.0,99.09707916287535,56.904615,0.0,49.0154,4.171420989999987,0.647
100.0,0.0,0.0,2.87,4.46,0.0,0.0,0.0,2.94,23.72,2.0,10.99,-5.0,13.0,0.0,0.0,99.09707916287535,56.904615,0.0,49.0154,4.142040484999981,0.846
100.0,0.0,0.0,2.85,3.59,0.0,0.0,0.0,4.05,23.43,2.0,10.99,-5.0,12.0,0.0,0.0,99.96707916287535,56.904615,0.0,39.4541,4.0538989699999775,1.047
100.0,0.0,0.0,2.85,3.59,0.0,0.0,0.0,4.05,23.43,2.0,10.99,-5.0,12.0,0.0,0.0,99.96707916287535,56.904615,0.0,39.4541,4.0832794749999834,1.245
100.0,0.0,0.0,2.77,2.16,0.0,0.0,0.0,5.58,5.32,2.0,10.99,-5.0,13.0,0.0,0.0,97.76475705186533,54.908654,0.0,23.738400000000002,4.112659979999975,1.446
100.0,0.0,0.0,2.77,2.16,0.0,0.0,0.0,5.58,5.32,2.0,10.99,-5.0,13.0,0.0,0.0,97.76475705186533,54.908654,0.0,23.738400000000002,4.171420989999987,1.645
