SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2Ref byte (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),Total current multiplier (mA),zon power (W),wind power (W),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.629439205,0.759
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.39439516499999,0.966
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.30625364999999,1.176
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.54129768999998,1.388
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.570678195,1.581
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.74696122499998,1.78
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.629439205,1.98
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.60005869999999,2.19
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.688200214999995,2.38
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,43.776341729999984,2.581
0.0,0.0,0.0,0.3,3.31,0.4,0.02,0.0,1.72,2.88,0.0,2.31,0.0,11.0,0.0,0.0,248.9050698484848,0.0,16.64619461,7.646100000000001,43.60005869999999,2.781
0.0,0.0,0.0,0.3,3.31,0.4,0.02,0.0,1.72,2.88,0.0,2.31,0.0,11.0,0.0,0.0,248.9050698484848,0.0,16.64619461,7.646100000000001,43.80572223499999,2.985
0.0,0.0,0.0,0.79,1.58,0.91,0.06,0.0,4.11,0.43,6.0,5.15,-13.0,13.0,0.0,0.0,133.23447931067957,0.0,19.83698767,8.137,43.74696122499998,3.183
0.0,0.0,0.0,0.79,1.58,0.91,0.06,0.0,4.11,0.43,6.0,5.15,-13.0,13.0,0.0,0.0,133.23447931067957,0.0,19.83698767,8.137,43.923244254999986,3.38
0.0,0.0,0.0,0.79,1.58,0.91,0.06,0.0,4.11,0.43,6.0,5.15,-13.0,13.0,0.0,0.0,133.23447931067957,0.0,19.83698767,8.137,44.15828829499999,3.58
0.0,0.0,0.0,1.28,-2.16,1.28,0.09,0.0,6.5,0.86,3.0,8.01,-7.0,14.0,0.0,0.0,67.86112583021223,0.0,15.03617194,-17.3016,44.040766274999996,3.786
0.0,0.0,0.0,1.28,-2.16,1.28,0.09,0.0,6.5,0.86,3.0,8.01,-7.0,14.0,0.0,0.0,67.86112583021223,0.0,15.03617194,-17.3016,44.27581031499999,3.98
0.0,0.0,0.0,1.78,0.43,1.5,0.13,0.0,8.88,5.46,1.0,10.84,-4.0,12.0,0.0,0.0,25.357873373616236,0.0,7.986872782000001,4.6612,44.36395182999999,4.181
0.0,0.0,0.0,1.78,0.43,1.5,0.13,0.0,8.88,5.46,1.0,10.84,-4.0,12.0,0.0,0.0,25.357873373616236,0.0,7.986872782000001,4.6612,44.42271283999999,4.38
0.0,0.0,0.0,1.89,-0.43,1.08,0.13,0.0,9.28,1.58,0.0,11.04,-2.0,12.0,0.0,0.0,59.39488576086957,0.0,18.59920968,-4.747199999999999,44.30519081999999,4.586
0.0,0.0,0.0,1.89,-0.43,1.08,0.13,0.0,9.28,1.58,0.0,11.04,-2.0,12.0,0.0,0.0,59.39488576086957,0.0,18.59920968,-4.747199999999999,44.36395182999999,4.781
0.0,0.0,0.0,1.92,3.74,0.6,0.13,0.0,9.27,5.03,1.0,11.02,-3.0,14.0,0.0,0.0,61.18720579401089,0.0,20.44279451,41.214800000000004,44.27581031499999,4.981
0.0,0.0,0.0,1.92,3.74,0.6,0.13,0.0,9.27,5.03,1.0,11.02,-3.0,14.0,0.0,0.0,61.18720579401089,0.0,20.44279451,41.214800000000004,44.246429809999995,5.18
0.0,0.0,0.0,1.92,3.74,0.6,0.13,0.0,9.27,5.03,1.0,11.02,-3.0,14.0,0.0,0.0,61.18720579401089,0.0,20.44279451,41.214800000000004,44.36395182999999,5.385
0.0,0.0,0.0,1.93,7.33,0.24,0.13,0.0,9.27,4.31,1.0,11.0,-4.0,12.0,0.0,0.0,13.363813225909093,0.0,6.503769871,80.63,44.246429809999995,5.581
0.0,0.0,0.0,1.93,7.33,0.24,0.13,0.0,9.27,4.31,1.0,11.0,-4.0,12.0,0.0,0.0,13.363813225909093,0.0,6.503769871,80.63,44.39333233499998,5.78
0.0,0.0,0.0,1.94,-0.57,0.04,0.13,0.0,9.26,8.48,0.0,11.0,-1.0,13.0,0.0,0.0,0.57,0.0,0.0,-6.27,44.246429809999995,5.981
0.0,0.0,0.0,1.94,-0.57,0.04,0.13,0.0,9.26,8.48,0.0,11.0,-1.0,13.0,0.0,0.0,0.57,0.0,0.0,-6.27,44.334571324999985,6.185
0.0,0.0,0.0,1.94,-1.73,0.0,0.13,0.0,9.26,4.03,0.0,11.0,-1.0,13.0,0.0,0.0,1.7300000000000002,0.0,0.0,-19.03,44.21704930499999,6.381
0.0,0.0,0.0,1.94,-1.73,0.0,0.13,0.0,9.26,4.03,0.0,11.0,-1.0,13.0,0.0,0.0,1.7300000000000002,0.0,0.0,-19.03,44.39333233499998,6.58
0.0,0.0,0.0,1.91,-0.57,0.0,0.13,0.0,9.27,8.34,0.0,11.01,-1.0,12.0,0.0,0.0,0.57,0.0,0.0,-6.2757,44.77527889999999,6.781
0.0,0.0,0.0,1.91,-0.57,0.0,0.13,0.0,9.27,8.34,0.0,11.01,-1.0,12.0,0.0,0.0,0.57,0.0,0.0,-6.2757,45.33350849499999,6.982
0.0,0.0,0.0,1.89,-3.88,0.0,0.13,0.0,9.27,4.46,0.0,11.01,-1.0,12.0,0.0,0.0,3.8799999999999994,0.0,0.0,-42.718799999999995,45.50979152499998,7.182
0.0,0.0,0.0,1.89,-3.88,0.0,0.13,0.0,9.27,4.46,0.0,11.01,-1.0,12.0,0.0,0.0,3.8799999999999994,0.0,0.0,-42.718799999999995,45.53917202999999,7.38
0.0,0.0,0.0,1.89,-3.88,0.0,0.13,0.0,9.27,4.46,0.0,11.01,-1.0,12.0,0.0,0.0,3.8799999999999994,0.0,0.0,-42.718799999999995,45.39226950499999,7.58
0.0,0.0,0.0,1.88,-0.14,0.0,0.13,0.0,9.28,3.59,0.0,11.01,-1.0,12.0,0.0,0.0,0.14,0.0,0.0,-1.5414,45.12784495999999,7.783
0.0,0.0,0.0,1.88,-0.14,0.0,0.13,0.0,9.28,3.59,0.0,11.01,-1.0,12.0,0.0,0.0,0.14,0.0,0.0,-1.5414,45.03970344499999,7.98
0.0,0.0,0.0,1.86,2.73,0.0,0.13,0.0,9.28,4.6,0.0,11.0,-1.0,13.0,0.0,0.0,-2.73,0.0,0.0,30.03,44.92218142499999,8.181
0.0,0.0,0.0,1.86,2.73,0.0,0.13,0.0,9.28,4.6,0.0,11.0,-1.0,13.0,0.0,0.0,-2.73,0.0,0.0,30.03,44.89280092,8.381
0.0,0.0,0.0,1.88,-0.86,0.0,0.13,0.0,9.28,-0.86,0.0,11.0,0.0,11.0,0.0,0.0,0.8599999999999999,0.0,0.0,-9.459999999999999,45.03970344499999,8.581
0.0,0.0,0.0,1.88,-0.86,0.0,0.13,0.0,9.28,-0.86,0.0,11.0,0.0,11.0,0.0,0.0,0.8599999999999999,0.0,0.0,-9.459999999999999,45.362888999999996,8.78
0.0,0.0,0.0,1.85,2.44,0.0,0.13,0.0,9.28,2.16,0.0,10.99,-1.0,13.0,0.0,0.0,-2.44,0.0,0.0,26.8156,45.12784495999999,8.981
0.0,0.0,0.0,1.85,2.44,0.0,0.13,0.0,9.28,2.16,0.0,10.99,-1.0,13.0,0.0,0.0,-2.44,0.0,0.0,26.8156,45.50979152499998,9.18
0.0,0.0,0.0,1.85,2.44,0.0,0.13,0.0,9.28,2.16,0.0,10.99,-1.0,13.0,0.0,0.0,-2.44,0.0,0.0,26.8156,45.215986474999994,9.381
0.0,0.0,0.0,1.86,0.57,0.0,0.13,0.0,8.97,2.59,0.0,10.99,0.0,11.0,0.0,0.0,-0.57,0.0,0.0,6.2642999999999995,45.06908394999998,9.582
0.0,0.0,0.0,1.86,0.57,0.0,0.13,0.0,8.97,2.59,0.0,10.99,0.0,11.0,0.0,0.0,-0.57,0.0,0.0,6.2642999999999995,45.12784495999999,9.78
0.0,0.0,0.0,1.88,-0.43,0.0,0.13,0.0,8.57,4.74,0.0,10.99,0.0,11.0,0.0,0.0,0.43,0.0,0.0,-4.7257,45.010322939999995,9.98
0.0,0.0,0.0,1.88,-0.43,0.0,0.13,0.0,8.57,4.74,0.0,10.99,0.0,11.0,0.0,0.0,0.43,0.0,0.0,-4.7257,45.03970344499999,10.18
0.0,0.0,0.0,1.85,2.01,0.0,0.13,0.0,7.71,23.86,0.0,10.99,-1.0,14.0,0.0,0.0,-2.01,0.0,0.0,22.089899999999997,44.89280092,10.38
0.0,0.0,0.0,1.85,2.01,0.0,0.13,0.0,7.71,23.86,0.0,10.99,-1.0,14.0,0.0,0.0,-2.01,0.0,0.0,22.089899999999997,44.77527889999999,10.58
0.0,0.0,0.0,1.84,-1.01,0.0,0.13,0.0,5.96,9.77,0.0,10.99,0.0,11.0,0.0,0.0,1.01,0.0,0.0,-11.0999,44.98094243499999,10.78
0.0,0.0,0.0,1.84,-1.01,0.0,0.13,0.0,5.96,9.77,0.0,10.99,0.0,11.0,0.0,0.0,1.01,0.0,0.0,-11.0999,45.245366979999986,10.979
0.0,0.0,0.0,1.84,2.73,0.0,0.13,0.0,4.49,5.61,0.0,10.99,-1.0,12.0,0.0,0.0,-2.73,0.0,0.0,30.0027,45.215986474999994,11.181
0.0,0.0,0.0,1.84,2.73,0.0,0.13,0.0,4.49,5.61,0.0,10.99,-1.0,12.0,0.0,0.0,-2.73,0.0,0.0,30.0027,45.157225464999996,11.38
0.0,0.0,0.0,1.84,2.73,0.0,0.13,0.0,4.49,5.61,0.0,10.99,-1.0,12.0,0.0,0.0,-2.73,0.0,0.0,30.0027,45.03970344499999,11.58
0.0,0.0,0.0,1.81,-2.88,0.0,0.13,0.0,3.07,4.89,0.0,11.0,0.0,12.0,0.0,0.0,2.88,0.0,0.0,-31.68,45.06908394999998,11.781
0.0,0.0,0.0,1.81,-2.88,0.0,0.13,0.0,3.07,4.89,0.0,11.0,0.0,12.0,0.0,0.0,2.88,0.0,0.0,-31.68,45.39226950499999,11.98
0.0,0.0,0.0,1.8,6.9,0.0,0.13,0.0,2.27,4.03,0.0,11.0,-1.0,12.0,0.0,0.0,-6.9,0.0,0.0,75.9,45.215986474999994,12.181
0.0,0.0,0.0,1.8,6.9,0.0,0.13,0.0,2.27,4.03,0.0,11.0,-1.0,12.0,0.0,0.0,-6.9,0.0,0.0,75.9,45.53917202999999,12.38
0.0,0.0,0.0,1.81,0.72,0.0,0.13,0.0,2.24,-1.58,0.0,11.0,0.0,12.0,0.0,0.0,-0.72,0.0,0.0,7.92,45.215986474999994,12.581
0.0,0.0,0.0,1.81,0.72,0.0,0.13,0.0,2.24,-1.58,0.0,11.0,0.0,12.0,0.0,0.0,-0.72,0.0,0.0,7.92,45.304127989999984,12.784
0.0,0.0,0.0,1.81,1.01,0.0,0.14,0.0,2.25,4.03,0.0,10.99,0.0,12.0,0.0,0.0,-1.01,0.0,0.0,11.0999,44.98094243499999,12.981
0.0,0.0,0.0,1.81,1.01,0.0,0.14,0.0,2.25,4.03,0.0,10.99,0.0,12.0,0.0,0.0,-1.01,0.0,0.0,11.0999,45.010322939999995,13.18
0.0,0.0,0.0,1.81,1.15,0.0,0.14,0.0,2.27,4.17,0.0,10.99,0.0,11.0,0.0,0.0,-1.15,0.0,0.0,12.638499999999999,44.83403990999999,13.38
0.0,0.0,0.0,1.81,1.15,0.0,0.14,0.0,2.27,4.17,0.0,10.99,0.0,11.0,0.0,0.0,-1.15,0.0,0.0,12.638499999999999,44.95156193,13.585
0.0,0.0,0.0,1.81,1.15,0.0,0.14,0.0,2.27,4.17,0.0,10.99,0.0,11.0,0.0,0.0,-1.15,0.0,0.0,12.638499999999999,45.39226950499999,13.781
0.0,0.0,0.0,1.85,3.88,0.0,0.13,0.0,2.25,7.19,0.0,10.99,0.0,12.0,0.0,0.0,-3.88,0.0,0.0,42.6412,45.71545505999998,13.981
0.0,0.0,0.0,1.85,3.88,0.0,0.13,0.0,2.25,7.19,0.0,10.99,0.0,12.0,0.0,0.0,-3.88,0.0,0.0,42.6412,45.97987960499998,14.18
0.0,0.0,0.0,1.84,3.59,0.0,0.13,0.0,2.19,4.89,0.0,10.99,0.0,12.0,0.0,0.0,-3.59,0.0,0.0,39.4541,46.185543139999986,14.386
0.0,0.0,0.0,1.84,3.59,0.0,0.13,0.0,2.19,4.89,0.0,10.99,0.0,12.0,0.0,0.0,-3.59,0.0,0.0,39.4541,46.12678212999999,14.581
0.0,0.0,0.0,1.84,1.29,0.0,0.13,0.0,2.11,6.18,0.0,11.0,0.0,11.0,0.0,0.0,-1.29,0.0,0.0,14.190000000000001,46.03864061499999,14.781
0.0,0.0,0.0,1.84,1.29,0.0,0.13,0.0,2.11,6.18,0.0,11.0,0.0,11.0,0.0,0.0,-1.29,0.0,0.0,14.190000000000001,46.15616263499999,14.981
0.0,0.0,0.0,1.85,4.46,0.0,0.13,0.0,2.03,5.03,0.0,11.0,0.0,12.0,0.0,0.0,-4.46,0.0,0.0,49.06,45.53917202999999,15.186
0.0,0.0,0.0,1.85,4.46,0.0,0.13,0.0,2.03,5.03,0.0,11.0,0.0,12.0,0.0,0.0,-4.46,0.0,0.0,49.06,45.59793303999999,15.38
0.0,0.0,0.0,1.85,4.46,0.0,0.13,0.0,2.03,5.03,0.0,11.0,0.0,12.0,0.0,0.0,-4.46,0.0,0.0,49.06,45.451030514999985,15.581
0.0,0.0,0.0,1.8,-1.44,0.0,0.13,0.0,1.99,3.16,0.0,11.0,0.0,11.0,0.0,0.0,1.44,0.0,0.0,-15.84,45.451030514999985,15.78
0.0,0.0,0.0,1.8,-1.44,0.0,0.13,0.0,1.99,3.16,0.0,11.0,0.0,11.0,0.0,0.0,1.44,0.0,0.0,-15.84,45.39226950499999,15.985
0.0,0.0,0.0,1.79,5.03,0.0,0.13,0.0,1.98,2.01,0.0,11.0,-1.0,12.0,0.0,0.0,-5.03,0.0,0.0,55.330000000000005,44.95156193,16.181
0.0,0.0,0.0,1.79,5.03,0.0,0.13,0.0,1.98,2.01,0.0,11.0,-1.0,12.0,0.0,0.0,-5.03,0.0,0.0,55.330000000000005,45.03970344499999,16.38
0.0,0.0,0.0,1.76,-0.29,0.0,0.13,0.0,1.98,2.16,0.0,11.0,0.0,11.0,0.0,0.0,0.29,0.0,0.0,-3.19,45.215986474999994,16.581
0.0,0.0,0.0,1.76,-0.29,0.0,0.13,0.0,1.98,2.16,0.0,11.0,0.0,11.0,0.0,0.0,0.29,0.0,0.0,-3.19,44.687137385,16.784
0.0,0.0,0.0,1.76,4.46,0.0,0.13,0.0,1.98,5.61,0.0,11.0,-1.0,12.0,0.0,0.0,-4.46,0.0,0.0,49.06,44.334571324999985,16.981
0.0,0.0,0.0,1.76,4.46,0.0,0.13,0.0,1.98,5.61,0.0,11.0,-1.0,12.0,0.0,0.0,-4.46,0.0,0.0,49.06,44.09952728499999,17.18
0.0,0.0,0.0,1.79,5.18,0.0,0.13,0.0,1.99,0.86,0.0,11.0,0.0,12.0,0.0,0.0,-5.18,0.0,0.0,56.98,44.18766879999998,17.381
0.0,0.0,0.0,1.79,5.18,0.0,0.13,0.0,1.99,0.86,0.0,11.0,0.0,12.0,0.0,0.0,-5.18,0.0,0.0,56.98,44.334571324999985,17.585
0.0,0.0,0.0,1.79,5.18,0.0,0.13,0.0,1.99,0.86,0.0,11.0,0.0,12.0,0.0,0.0,-5.18,0.0,0.0,56.98,44.39333233499998,17.779
0.0,0.0,0.0,1.81,1.58,0.0,0.13,0.0,1.99,5.03,0.0,11.0,0.0,12.0,0.0,0.0,-1.5800000000000003,0.0,0.0,17.380000000000003,44.09952728499999,17.981
0.0,0.0,0.0,1.81,1.58,0.0,0.13,0.0,1.99,5.03,0.0,11.0,0.0,12.0,0.0,0.0,-1.5800000000000003,0.0,0.0,17.380000000000003,44.09952728499999,18.18
0.0,0.0,0.0,1.81,3.59,0.0,0.13,0.0,2.0,1.01,0.0,11.0,0.0,11.0,0.0,0.0,-3.5899999999999994,0.0,0.0,39.489999999999995,44.01138576999999,18.386
0.0,0.0,0.0,1.81,3.59,0.0,0.13,0.0,2.0,1.01,0.0,11.0,0.0,11.0,0.0,0.0,-3.5899999999999994,0.0,0.0,39.489999999999995,43.893863749999994,18.583
0.0,0.0,0.0,1.82,5.32,0.0,0.13,0.0,2.01,6.18,0.0,11.0,0.0,12.0,0.0,0.0,-5.32,0.0,0.0,58.52,43.570678195,18.781
0.0,0.0,0.0,1.82,5.32,0.0,0.13,0.0,2.01,6.18,0.0,11.0,0.0,12.0,0.0,0.0,-5.32,0.0,0.0,58.52,43.776341729999984,18.981
0.0,0.0,0.0,1.83,4.6,0.0,0.13,0.0,2.01,1.58,0.0,11.0,0.0,12.0,0.0,0.0,-4.6,0.0,0.0,50.599999999999994,43.65881970999999,19.183
0.0,0.0,0.0,1.83,4.6,0.0,0.13,0.0,2.01,1.58,0.0,11.0,0.0,12.0,0.0,0.0,-4.6,0.0,0.0,50.599999999999994,43.570678195,19.381
