SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2Ref byte (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),Total current multiplier (mA),zon power (W),wind power (W),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.53917202999999,0.775
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.568552534999995,0.984
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.50979152499998,1.194
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.48041101999999,1.409
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.53917202999999,1.616
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.656694049999984,1.814
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.568552534999995,2.014
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.656694049999984,2.215
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.48041101999999,2.414
0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,0.0,4.0,45.362888999999996,2.615
0.0,0.0,0.0,0.31,-1.44,0.0,0.01,0.0,0.54,-1.87,0.0,2.29,0.0,11.0,0.0,0.0,1.44,0.0,0.0,-3.2976,45.33350849499999,2.815
0.0,0.0,0.0,0.31,-1.44,0.0,0.01,0.0,0.54,-1.87,0.0,2.29,0.0,11.0,0.0,0.0,1.44,0.0,0.0,-3.2976,45.215986474999994,3.017
0.0,0.0,0.0,0.83,2.3,0.0,0.04,0.0,1.28,1.29,0.0,5.14,-1.0,12.0,0.0,0.0,-2.3,0.0,0.0,11.822,45.33350849499999,3.214
0.0,0.0,0.0,0.83,2.3,0.0,0.04,0.0,1.28,1.29,0.0,5.14,-1.0,12.0,0.0,0.0,-2.3,0.0,0.0,11.822,45.39226950499999,3.414
0.0,0.0,0.0,0.83,2.3,0.0,0.04,0.0,1.28,1.29,0.0,5.14,-1.0,12.0,0.0,0.0,-2.3,0.0,0.0,11.822,45.27474748499999,3.614
